time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2025/07/11/14:07:43.161284,0.4420549340010797,0.0,0.0,0.0,0.0,0.028128984231417967
2025/07/11/14:07:43.210719,0.44082823156339535,0.0,0.0,0.0,0.0,0.03529187025665414
2025/07/11/14:07:43.260524,0.4393327174093591,0.0,0.0,0.0,0.0,0.04254279894111214
2025/07/11/14:07:43.311036,0.4375706699812658,0.0,0.0,0.0,0.0,0.049900334311183556
2025/07/11/14:07:43.360627,0.4355447867840902,0.0,0.0,0.0,0.0,0.057383569271563795
2025/07/11/14:07:43.410250,0.43325818692826235,0.0,0.0,0.0,0.0,0.06501221996974738
2025/07/11/14:07:43.460877,0.4307144141750077,0.0,0.0,0.0,0.0,0.07280672279550132
2025/07/11/14:07:43.510822,0.42791744053333536,0.0,0.0,0.0,0.0,0.08078833419512689
2025/07/11/14:07:43.561036,0.42487167046553825,0.0,0.0,0.0,0.0,0.08897923337245608
2025/07/11/14:07:43.610978,0.4215819457656775,0.0,0.0,0.0,0.0,0.09740262780663905
2025/07/11/14:07:43.660095,0.4180535511836685,0.0,0.0,0.0,0.0,0.10608286133161819
2025/07/11/14:07:43.710686,0.41429222087608386,0.0,0.0,0.0,0.0,0.11504552428185712
2025/07/11/14:07:43.761070,0.4103041457728642,0.0,0.0,0.0,0.0,0.12431756489869657
2025/07/11/14:07:43.809772,0.40609598195808283,0.0,0.0,0.0,0.0,0.13392740079416948
2025/07/11/14:07:43.861157,0.4016748601707471,0.0,0.0,0.0,0.0,0.14390502876154737
2025/07/11/14:07:43.910703,0.3970483965397783,0.0,0.0,0.0,0.0,0.15428213057814927
2025/07/11/14:07:43.959903,0.39222470467414067,0.0,0.0,0.0,0.0,0.16509217163277906
2025/07/11/14:07:44.010334,0.3872124092345574,0.0,0.0,0.0,0.0,0.17637048818918416
2025/07/11/14:07:44.060803,0.38202066111679245,0.0,0.0,0.0,0.0,0.18815435782262593
2025/07/11/14:07:44.110818,0.37665915437647535,0.0,0.0,0.0,0.0,0.20048304598399097
2025/07/11/14:07:44.161435,0.3711381450213443,0.0,0.0,0.0,0.0,0.2133978196961431
2025/07/11/14:07:44.210684,0.3654684717862788,0.0,0.0,0.0,0.0,0.226941917002002
2025/07/11/14:07:44.260986,0.35966157898769663,0.0,0.0,0.0,0.0,0.2411604578914587
2025/07/11/14:07:44.311049,0.3537295415238779,0.0,0.0,0.0,0.0,0.25610027896511534
2025/07/11/14:07:44.360501,0.347685092043042,0.0,0.0,0.0,0.0,0.2718096699845701
2025/07/11/14:07:44.410905,0.34154165023696975,0.0,0.0,0.0,0.0,0.2883379856714492
2025/07/11/14:07:44.461348,0.33531335412937124,0.0,0.0,0.0,0.0,0.3057351006511843
2025/07/11/14:07:44.510611,0.32901509310809485,0.0,0.0,0.0,0.0,0.3240506693668274
2025/07/11/14:07:44.561324,0.32266254229104424,0.0,0.0,0.0,0.0,0.3433331462985133
2025/07/11/14:07:44.610689,0.3162721976076564,0.0,0.0,0.0,0.0,0.36362851527261125
2025/07/11/14:07:44.660821,0.30986141071149337,0.0,0.0,0.0,0.0,0.38497867063730895
2025/07/11/14:07:44.710996,0.30344842250305204,0.0,0.0,0.0,0.0,0.40741938856949944
2025/07/11/14:07:44.761168,0.29705239362481345,0.0,0.0,0.0,0.0,0.4309778251667212
2025/07/11/14:07:44.810685,0.2906934297840831,0.0,0.0,0.0,0.0,0.4556694812544736
2025/07/11/14:07:44.861196,0.2843925991564059,0.0,0.0,0.0,0.0,0.4814945846677068
2025/07/11/14:07:44.910732,0.2781719384260015,0.0,0.0,0.0,0.0,0.5084338625354529
2025/07/11/14:07:44.960689,0.2720544432418508,0.0,0.0,0.0,0.0,0.5364437128486309
2025/07/11/14:07:45.011054,0.2660640380390248,0.0,0.0,0.0,0.0,0.5654508406961236
2025/07/11/14:07:45.060700,0.2602255193496359,0.0,0.0,0.0,0.0,0.5953465040690871
2025/07/11/14:07:45.111042,0.25456446599297466,0.0,0.0,0.0,0.0,0.6259806196355951
2025/07/11/14:07:45.161231,0.24910710901583122,0.0,0.0,0.0,0.0,0.6571561097215813
2025/07/11/14:07:45.210077,0.24388015412060748,0.0,0.0,0.0,0.0,0.6886240216640367
2025/07/11/14:07:45.261436,0.2389105497785134,0.0,0.0,0.0,0.0,0.7200801052516599
2025/07/11/14:07:45.311339,0.2342251955111796,0.0,0.0,0.0,0.0,0.7511636681006033
2025/07/11/14:07:45.359947,0.22985058716331147,0.0,0.0,0.0,0.0,0.7814596061460307
2025/07/11/14:07:45.410773,0.2258123995519271,0.0,0.0,0.0,0.0,0.8105044816155076
2025/07/11/14:07:45.460989,0.22213501170874728,0.0,0.0,0.0,0.0,0.8377973468021747
2025/07/11/14:07:45.510599,0.21884098587119816,0.0,0.0,0.0,0.0,0.8628156527844816
2025/07/11/14:07:45.561477,0.2159505179917487,0.0,0.0,0.0,0.0,0.8850360307404788
2025/07/11/14:07:45.610425,0.21348088408836485,0.0,0.0,0.0,0.0,0.9039590288686017
2025/07/11/14:07:45.660582,0.21144591225450604,0.0,0.0,0.0,0.0,0.9191361261249728
2025/07/11/14:07:45.710700,0.20985551346248976,0.0,0.0,0.0,0.0,0.9301966721446088
2025/07/11/14:07:45.760530,0.20871530440924135,0.0,0.0,0.0,0.0,0.9368719916856356
