time,.enc_left_wheel,.enc_right_wheel
2025/07/11/14:06:10.777479,0,0
2025/07/11/14:06:10.827610,0,0
2025/07/11/14:06:10.877555,0,0
2025/07/11/14:06:10.927297,0,0
2025/07/11/14:06:10.977288,0,0
2025/07/11/14:06:11.027164,0,0
2025/07/11/14:06:11.077148,0,0
2025/07/11/14:06:11.126894,0,0
2025/07/11/14:06:11.176799,0,0
2025/07/11/14:06:11.226922,0,0
2025/07/11/14:06:11.277214,0,0
2025/07/11/14:06:11.327150,0,0
2025/07/11/14:06:11.377163,0,0
2025/07/11/14:06:11.427174,0,0
2025/07/11/14:06:11.477201,0,0
2025/07/11/14:06:11.527272,0,0
2025/07/11/14:06:11.577293,0,0
2025/07/11/14:06:11.627251,0,0
2025/07/11/14:06:11.677185,0,0
2025/07/11/14:06:11.726978,0,0
2025/07/11/14:06:11.776986,0,0
2025/07/11/14:06:11.827104,0,0
2025/07/11/14:06:11.876939,0,0
2025/07/11/14:06:11.926875,0,0
2025/07/11/14:06:11.976768,0,0
2025/07/11/14:06:12.027479,0,0
2025/07/11/14:06:12.077402,0,0
2025/07/11/14:06:12.127194,0,0
2025/07/11/14:06:12.177390,0,0
2025/07/11/14:06:12.227656,0,0
2025/07/11/14:06:12.277148,0,0
2025/07/11/14:06:12.327214,0,0
2025/07/11/14:06:12.377606,0,0
2025/07/11/14:06:12.427231,0,0
2025/07/11/14:06:12.477423,0,0
2025/07/11/14:06:12.527252,0,0
2025/07/11/14:06:12.577517,0,0
2025/07/11/14:06:12.627263,0,0
2025/07/11/14:06:12.677564,56,12
2025/07/11/14:06:12.727265,56,25
2025/07/11/14:06:12.777467,81,31
2025/07/11/14:06:12.827286,93,44
2025/07/11/14:06:12.877474,93,56
2025/07/11/14:06:12.927276,100,56
2025/07/11/14:06:12.977474,106,62
2025/07/11/14:06:13.027261,100,56
2025/07/11/14:06:13.077510,118,50
2025/07/11/14:06:13.127337,112,50
2025/07/11/14:06:13.177577,118,62
2025/07/11/14:06:13.227322,112,56
2025/07/11/14:06:13.277298,118,50
2025/07/11/14:06:13.327302,118,62
2025/07/11/14:06:13.377414,131,56
2025/07/11/14:06:13.427231,131,56
2025/07/11/14:06:13.477609,137,50
2025/07/11/14:06:13.527110,131,62
2025/07/11/14:06:13.577142,131,62
2025/07/11/14:06:13.627252,131,50
2025/07/11/14:06:13.677572,131,37
2025/07/11/14:06:13.727219,137,50
2025/07/11/14:06:13.777347,137,50
2025/07/11/14:06:13.827391,143,44
2025/07/11/14:06:13.877241,143,44
2025/07/11/14:06:13.927254,137,31
2025/07/11/14:06:13.977615,143,31
2025/07/11/14:06:14.027207,143,31
2025/07/11/14:06:14.077440,150,31
2025/07/11/14:06:14.127250,150,25
2025/07/11/14:06:14.177530,150,25
2025/07/11/14:06:14.227276,156,25
2025/07/11/14:06:14.277447,162,19
2025/07/11/14:06:14.327258,150,19
2025/07/11/14:06:14.377360,162,6
2025/07/11/14:06:14.427602,156,19
2025/07/11/14:06:14.477646,156,12
2025/07/11/14:06:14.527581,162,6
2025/07/11/14:06:14.577254,162,6
2025/07/11/14:06:14.627269,175,12
2025/07/11/14:06:14.677339,162,6
2025/07/11/14:06:14.727246,156,12
2025/07/11/14:06:14.777381,150,19
2025/07/11/14:06:14.827312,156,0
2025/07/11/14:06:14.877386,162,6
2025/07/11/14:06:14.927282,156,0
2025/07/11/14:06:14.977564,162,6
2025/07/11/14:06:15.027241,162,12
2025/07/11/14:06:15.077560,162,6
2025/07/11/14:06:15.127394,156,19
2025/07/11/14:06:15.177571,156,6
2025/07/11/14:06:15.227368,156,6
2025/07/11/14:06:15.277622,156,19
2025/07/11/14:06:15.327261,150,25
2025/07/11/14:06:15.377596,143,25
2025/07/11/14:06:15.427259,143,44
2025/07/11/14:06:15.477391,143,44
2025/07/11/14:06:15.527295,143,44
2025/07/11/14:06:15.577606,150,37
2025/07/11/14:06:15.627360,156,56
2025/07/11/14:06:15.677572,156,50
2025/07/11/14:06:15.727214,162,56
2025/07/11/14:06:15.777334,150,56
2025/07/11/14:06:15.827213,156,69
2025/07/11/14:06:15.877448,156,75
2025/07/11/14:06:15.927321,150,75
2025/07/11/14:06:15.977566,156,81
2025/07/11/14:06:16.027247,156,81
2025/07/11/14:06:16.077445,150,75
2025/07/11/14:06:16.127229,150,87
2025/07/11/14:06:16.177293,150,87
2025/07/11/14:06:16.227203,150,93
2025/07/11/14:06:16.277582,156,100
2025/07/11/14:06:16.327250,156,106
2025/07/11/14:06:16.377404,162,112
2025/07/11/14:06:16.427210,168,112
2025/07/11/14:06:16.477538,162,112
2025/07/11/14:06:16.527271,168,112
2025/07/11/14:06:16.577756,162,125
2025/07/11/14:06:16.627323,168,125
2025/07/11/14:06:16.677577,162,125
2025/07/11/14:06:16.727395,162,131
2025/07/11/14:06:16.777605,162,131
2025/07/11/14:06:16.827357,162,131
2025/07/11/14:06:16.877595,168,137
2025/07/11/14:06:16.927372,168,143
2025/07/11/14:06:16.977334,168,137
2025/07/11/14:06:17.027234,162,137
2025/07/11/14:06:17.077346,162,143
2025/07/11/14:06:17.127381,162,143
2025/07/11/14:06:17.177561,168,143
2025/07/11/14:06:17.227396,175,150
2025/07/11/14:06:17.277599,168,150
2025/07/11/14:06:17.327288,168,156
2025/07/11/14:06:17.377555,150,150
2025/07/11/14:06:17.427286,168,156
2025/07/11/14:06:17.477422,168,150
2025/07/11/14:06:17.527385,175,156
2025/07/11/14:06:17.577650,168,150
2025/07/11/14:06:17.627196,162,162
2025/07/11/14:06:17.677538,156,168
2025/07/11/14:06:17.727343,156,162
2025/07/11/14:06:17.777245,150,156
2025/07/11/14:06:17.827368,156,162
2025/07/11/14:06:17.877589,168,156
2025/07/11/14:06:17.927308,156,156
2025/07/11/14:06:17.977460,150,156
2025/07/11/14:06:18.027320,156,156
2025/07/11/14:06:18.077525,150,156
2025/07/11/14:06:18.127182,150,156
2025/07/11/14:06:18.177343,150,156
2025/07/11/14:06:18.227208,150,162
2025/07/11/14:06:18.277569,137,162
2025/07/11/14:06:18.327266,137,162
2025/07/11/14:06:18.377270,137,156
2025/07/11/14:06:18.427167,137,156
2025/07/11/14:06:18.477538,131,156
2025/07/11/14:06:18.527183,131,156
2025/07/11/14:06:18.577726,125,156
2025/07/11/14:06:18.627198,125,162
2025/07/11/14:06:18.677679,118,150
2025/07/11/14:06:18.727183,112,156
2025/07/11/14:06:18.777179,112,150
2025/07/11/14:06:18.827148,112,150
2025/07/11/14:06:18.877143,112,156
2025/07/11/14:06:18.927125,100,150
2025/07/11/14:06:18.977341,100,150
2025/07/11/14:06:19.027240,93,150
2025/07/11/14:06:19.077503,100,150
2025/07/11/14:06:19.127227,100,150
2025/07/11/14:06:19.177619,87,150
2025/07/11/14:06:19.227309,81,156
2025/07/11/14:06:19.277530,81,150
2025/07/11/14:06:19.327213,75,150
2025/07/11/14:06:19.377449,75,150
2025/07/11/14:06:19.427282,69,143
2025/07/11/14:06:19.477494,75,143
2025/07/11/14:06:19.527307,62,143
2025/07/11/14:06:19.577261,62,156
2025/07/11/14:06:19.627181,50,156
2025/07/11/14:06:19.677623,50,156
2025/07/11/14:06:19.727276,50,150
2025/07/11/14:06:19.777311,44,150
2025/07/11/14:06:19.827272,37,156
2025/07/11/14:06:19.877595,31,156
2025/07/11/14:06:19.927262,25,162
2025/07/11/14:06:19.977558,25,162
2025/07/11/14:06:20.027237,12,168
2025/07/11/14:06:20.077465,12,156
2025/07/11/14:06:20.127221,6,162
2025/07/11/14:06:20.177368,6,162
2025/07/11/14:06:20.227072,0,156
2025/07/11/14:06:20.277108,0,156
2025/07/11/14:06:20.327261,0,156
2025/07/11/14:06:20.377454,0,156
2025/07/11/14:06:20.427285,0,162
2025/07/11/14:06:20.477450,0,162
2025/07/11/14:06:20.527355,0,156
2025/07/11/14:06:20.577470,0,162
2025/07/11/14:06:20.627251,0,162
2025/07/11/14:06:20.677524,0,156
2025/07/11/14:06:20.727251,0,156
2025/07/11/14:06:20.777547,6,156
2025/07/11/14:06:20.827302,19,150
2025/07/11/14:06:20.877285,6,150
2025/07/11/14:06:20.927261,0,150
2025/07/11/14:06:20.977495,12,150
2025/07/11/14:06:21.027260,25,150
2025/07/11/14:06:21.077480,19,150
2025/07/11/14:06:21.127252,25,156
2025/07/11/14:06:21.177517,25,150
2025/07/11/14:06:21.227294,31,150
2025/07/11/14:06:21.277668,37,150
2025/07/11/14:06:21.327257,31,143
2025/07/11/14:06:21.377462,31,150
2025/07/11/14:06:21.427269,50,143
2025/07/11/14:06:21.477478,44,143
2025/07/11/14:06:21.527307,50,143
2025/07/11/14:06:21.577484,56,150
2025/07/11/14:06:21.627261,56,150
2025/07/11/14:06:21.677490,50,137
2025/07/11/14:06:21.727209,62,137
2025/07/11/14:06:21.777628,62,143
2025/07/11/14:06:21.827286,69,143
2025/07/11/14:06:21.877533,62,137
2025/07/11/14:06:21.927235,62,143
2025/07/11/14:06:21.977472,62,150
2025/07/11/14:06:22.027255,75,150
2025/07/11/14:06:22.077202,75,150
2025/07/11/14:06:22.127242,75,143
2025/07/11/14:06:22.177447,75,143
2025/07/11/14:06:22.227196,75,150
2025/07/11/14:06:22.277552,75,143
2025/07/11/14:06:22.327201,81,156
2025/07/11/14:06:22.377487,81,143
2025/07/11/14:06:22.427309,75,143
2025/07/11/14:06:22.477512,87,150
2025/07/11/14:06:22.527233,81,150
2025/07/11/14:06:22.577510,93,143
2025/07/11/14:06:22.627286,75,143
2025/07/11/14:06:22.677195,75,137
2025/07/11/14:06:22.727281,75,143
2025/07/11/14:06:22.777578,75,137
2025/07/11/14:06:22.827246,87,137
2025/07/11/14:06:22.877452,81,137
2025/07/11/14:06:22.927282,75,143
2025/07/11/14:06:22.977468,81,143
2025/07/11/14:06:23.027297,69,143
2025/07/11/14:06:23.077434,62,143
2025/07/11/14:06:23.127323,69,143
2025/07/11/14:06:23.177314,69,143
2025/07/11/14:06:23.227173,62,150
2025/07/11/14:06:23.277497,75,137
2025/07/11/14:06:23.327264,69,143
2025/07/11/14:06:23.377483,62,137
2025/07/11/14:06:23.427233,62,137
2025/07/11/14:06:23.477493,69,137
2025/07/11/14:06:23.527152,69,143
2025/07/11/14:06:23.577468,69,143
2025/07/11/14:06:23.627297,69,150
2025/07/11/14:06:23.677195,56,137
2025/07/11/14:06:23.727547,50,137
2025/07/11/14:06:23.777565,62,137
2025/07/11/14:06:23.827190,44,143
2025/07/11/14:06:23.877320,44,137
2025/07/11/14:06:23.927284,37,150
2025/07/11/14:06:23.977443,31,150
2025/07/11/14:06:24.027281,31,156
2025/07/11/14:06:24.077489,31,156
2025/07/11/14:06:24.127222,31,150
2025/07/11/14:06:24.177341,25,156
2025/07/11/14:06:24.227261,25,156
2025/07/11/14:06:24.277461,19,156
2025/07/11/14:06:24.327283,19,162
2025/07/11/14:06:24.377619,19,162
2025/07/11/14:06:24.427286,19,162
2025/07/11/14:06:24.477258,6,156
2025/07/11/14:06:24.527246,12,162
2025/07/11/14:06:24.577211,12,162
2025/07/11/14:06:24.627195,0,162
2025/07/11/14:06:24.677508,6,162
2025/07/11/14:06:24.727221,0,168
2025/07/11/14:06:24.777315,6,162
2025/07/11/14:06:24.827221,12,156
2025/07/11/14:06:24.877487,6,162
2025/07/11/14:06:24.927180,0,162
2025/07/11/14:06:24.977258,0,162
2025/07/11/14:06:25.027270,6,156
2025/07/11/14:06:25.077471,6,156
2025/07/11/14:06:25.127297,12,156
2025/07/11/14:06:25.177335,6,156
2025/07/11/14:06:25.227292,0,156
2025/07/11/14:06:25.277464,12,156
2025/07/11/14:06:25.327261,19,150
2025/07/11/14:06:25.377494,25,156
2025/07/11/14:06:25.427317,31,156
2025/07/11/14:06:25.477457,31,150
2025/07/11/14:06:25.527235,31,156
2025/07/11/14:06:25.577337,44,156
2025/07/11/14:06:25.627226,44,156
2025/07/11/14:06:25.677336,56,156
2025/07/11/14:06:25.727296,56,150
2025/07/11/14:06:25.777657,62,150
2025/07/11/14:06:25.827202,62,156
2025/07/11/14:06:25.877411,62,156
2025/07/11/14:06:25.927255,56,150
2025/07/11/14:06:25.977656,69,150
2025/07/11/14:06:26.027207,75,156
2025/07/11/14:06:26.077428,87,162
2025/07/11/14:06:26.127223,87,156
2025/07/11/14:06:26.177462,93,156
2025/07/11/14:06:26.227268,93,156
2025/07/11/14:06:26.277681,100,156
2025/07/11/14:06:26.327283,100,156
2025/07/11/14:06:26.377185,106,162
2025/07/11/14:06:26.427248,106,162
2025/07/11/14:06:26.477688,106,156
2025/07/11/14:06:26.527247,118,162
2025/07/11/14:06:26.577334,125,168
2025/07/11/14:06:26.627408,131,168
2025/07/11/14:06:26.677442,125,168
2025/07/11/14:06:26.727310,131,162
2025/07/11/14:06:26.777485,137,168
2025/07/11/14:06:26.827250,137,168
2025/07/11/14:06:26.877200,137,162
2025/07/11/14:06:26.927264,143,168
2025/07/11/14:06:26.977675,143,162
2025/07/11/14:06:27.027309,137,162
2025/07/11/14:06:27.077130,137,168
2025/07/11/14:06:27.127336,143,162
2025/07/11/14:06:27.177325,150,162
2025/07/11/14:06:27.227319,150,162
2025/07/11/14:06:27.277237,150,156
2025/07/11/14:06:27.327267,156,156
2025/07/11/14:06:27.377326,150,162
2025/07/11/14:06:27.427333,150,156
2025/07/11/14:06:27.477281,156,162
2025/07/11/14:06:27.527312,156,168
2025/07/11/14:06:27.577547,156,168
2025/07/11/14:06:27.627181,162,168
2025/07/11/14:06:27.677475,156,168
2025/07/11/14:06:27.727286,162,162
2025/07/11/14:06:27.777516,162,156
2025/07/11/14:06:27.827156,156,156
2025/07/11/14:06:27.877347,156,156
2025/07/11/14:06:27.927309,162,156
2025/07/11/14:06:27.977525,168,156
2025/07/11/14:06:28.027284,162,156
2025/07/11/14:06:28.077130,175,156
2025/07/11/14:06:28.127261,162,150
2025/07/11/14:06:28.177488,156,150
2025/07/11/14:06:28.227259,162,150
2025/07/11/14:06:28.277405,156,143
2025/07/11/14:06:28.327150,156,143
2025/07/11/14:06:28.377440,150,137
2025/07/11/14:06:28.427108,162,125
2025/07/11/14:06:28.477641,162,125
2025/07/11/14:06:28.527149,150,118
2025/07/11/14:06:28.577283,156,131
2025/07/11/14:06:28.627089,150,125
2025/07/11/14:06:28.677127,156,131
2025/07/11/14:06:28.727153,156,131
2025/07/11/14:06:28.777222,150,118
2025/07/11/14:06:28.827127,156,112
2025/07/11/14:06:28.877039,150,112
2025/07/11/14:06:28.927036,150,100
2025/07/11/14:06:28.977094,156,106
2025/07/11/14:06:29.027161,150,100
2025/07/11/14:06:29.077078,143,93
2025/07/11/14:06:29.126956,150,100
2025/07/11/14:06:29.176942,150,87
2025/07/11/14:06:29.227250,150,87
2025/07/11/14:06:29.277222,150,75
2025/07/11/14:06:29.327317,143,69
2025/07/11/14:06:29.377326,150,62
2025/07/11/14:06:29.427266,143,56
2025/07/11/14:06:29.477362,137,56
2025/07/11/14:06:29.527240,143,56
2025/07/11/14:06:29.577142,150,56
2025/07/11/14:06:29.627233,156,50
2025/07/11/14:06:29.677274,156,44
2025/07/11/14:06:29.727271,162,50
2025/07/11/14:06:29.777479,162,37
2025/07/11/14:06:29.827294,156,37
2025/07/11/14:06:29.877241,156,31
2025/07/11/14:06:29.927285,162,25
2025/07/11/14:06:29.977453,162,25
2025/07/11/14:06:30.027205,162,12
2025/07/11/14:06:30.077531,162,19
2025/07/11/14:06:30.127199,156,19
2025/07/11/14:06:30.177408,156,19
2025/07/11/14:06:30.227246,162,12
2025/07/11/14:06:30.277457,162,19
2025/07/11/14:06:30.327158,168,6
2025/07/11/14:06:30.377429,168,0
2025/07/11/14:06:30.427252,168,0
2025/07/11/14:06:30.477436,168,0
2025/07/11/14:06:30.527242,162,6
2025/07/11/14:06:30.577219,162,0
2025/07/11/14:06:30.627246,162,0
2025/07/11/14:06:30.677210,162,12
2025/07/11/14:06:30.727286,162,12
2025/07/11/14:06:30.777462,156,0
2025/07/11/14:06:30.827276,150,12
2025/07/11/14:06:30.877437,143,19
2025/07/11/14:06:30.927197,143,25
2025/07/11/14:06:30.977469,150,12
2025/07/11/14:06:31.027283,150,19
2025/07/11/14:06:31.077469,156,25
2025/07/11/14:06:31.127256,150,25
2025/07/11/14:06:31.177629,150,25
2025/07/11/14:06:31.227247,150,37
2025/07/11/14:06:31.277419,143,44
2025/07/11/14:06:31.327488,150,44
2025/07/11/14:06:31.377463,150,37
2025/07/11/14:06:31.427190,150,44
2025/07/11/14:06:31.477357,150,44
2025/07/11/14:06:31.527251,150,56
2025/07/11/14:06:31.577471,150,56
2025/07/11/14:06:31.627246,150,56
2025/07/11/14:06:31.677561,143,50
2025/07/11/14:06:31.727253,137,62
2025/07/11/14:06:31.777460,137,62
2025/07/11/14:06:31.827471,143,56
2025/07/11/14:06:31.877426,143,69
2025/07/11/14:06:31.927275,150,69
2025/07/11/14:06:31.977477,143,69
2025/07/11/14:06:32.027264,143,56
2025/07/11/14:06:32.077460,143,56
2025/07/11/14:06:32.127242,150,56
2025/07/11/14:06:32.177561,150,69
2025/07/11/14:06:32.227280,150,75
2025/07/11/14:06:32.277420,143,69
2025/07/11/14:06:32.327266,137,75
2025/07/11/14:06:32.377491,131,69
2025/07/11/14:06:32.427240,106,44
2025/07/11/14:06:32.477489,75,44
2025/07/11/14:06:32.527277,81,50
2025/07/11/14:06:32.577274,56,37
2025/07/11/14:06:32.627293,0,0
2025/07/11/14:06:32.677517,0,0
2025/07/11/14:06:32.727203,0,0
2025/07/11/14:06:32.777443,0,0
2025/07/11/14:06:32.827267,0,0
2025/07/11/14:06:32.877451,0,0
2025/07/11/14:06:32.927248,0,0
2025/07/11/14:06:32.977242,0,0
2025/07/11/14:06:33.027283,0,0
2025/07/11/14:06:33.077232,0,0
2025/07/11/14:06:33.127265,0,0
2025/07/11/14:06:33.177496,0,0
2025/07/11/14:06:33.227235,0,0
2025/07/11/14:06:33.277258,0,0
2025/07/11/14:06:33.327255,0,0
2025/07/11/14:06:33.377465,0,0
2025/07/11/14:06:33.427277,0,0
2025/07/11/14:06:33.477514,0,0
2025/07/11/14:06:33.527314,0,0
2025/07/11/14:06:33.577489,0,0
2025/07/11/14:06:33.627253,0,0
2025/07/11/14:06:33.677469,0,0
2025/07/11/14:06:33.727196,0,0
2025/07/11/14:06:33.777652,0,0
2025/07/11/14:06:33.827310,0,0
2025/07/11/14:06:33.877478,0,0
2025/07/11/14:06:33.927314,0,0
2025/07/11/14:06:33.977494,0,0
2025/07/11/14:06:34.027273,0,0
2025/07/11/14:06:34.077493,0,0
2025/07/11/14:06:34.127273,0,0
2025/07/11/14:06:34.177463,0,0
2025/07/11/14:06:34.227249,0,0
2025/07/11/14:06:34.277551,0,0
2025/07/11/14:06:34.327247,0,0
2025/07/11/14:06:34.377430,0,0
2025/07/11/14:06:34.427246,0,0
2025/07/11/14:06:34.477436,0,0
2025/07/11/14:06:34.527246,0,0
2025/07/11/14:06:34.577212,0,0
2025/07/11/14:06:34.627239,0,0
2025/07/11/14:06:34.677412,0,0
2025/07/11/14:06:34.727163,0,0
2025/07/11/14:06:34.777510,0,0
2025/07/11/14:06:34.827229,0,0
2025/07/11/14:06:34.877453,0,0
2025/07/11/14:06:34.927231,0,0
2025/07/11/14:06:34.977456,0,0
2025/07/11/14:06:35.027257,0,0
2025/07/11/14:06:35.077426,0,0
2025/07/11/14:06:35.127264,0,0
2025/07/11/14:06:35.177485,0,0
2025/07/11/14:06:35.227299,0,0
2025/07/11/14:06:35.277231,0,0
2025/07/11/14:06:35.327227,0,0
2025/07/11/14:06:35.377428,0,0
2025/07/11/14:06:35.427260,0,0
2025/07/11/14:06:35.477432,0,0
2025/07/11/14:06:35.527285,0,0
2025/07/11/14:06:35.577332,0,0
2025/07/11/14:06:35.627235,0,0
2025/07/11/14:06:35.677398,0,0
2025/07/11/14:06:35.727220,0,0
2025/07/11/14:06:35.777395,0,0
2025/07/11/14:06:35.827186,0,0
2025/07/11/14:06:35.877268,0,0
2025/07/11/14:06:35.927257,0,0
2025/07/11/14:06:35.977319,0,0
2025/07/11/14:06:36.027232,0,0
2025/07/11/14:06:36.077207,0,0
2025/07/11/14:06:36.127246,0,0
2025/07/11/14:06:36.177197,0,0
2025/07/11/14:06:36.227193,0,0
2025/07/11/14:06:36.277174,0,0
2025/07/11/14:06:36.327188,0,0
2025/07/11/14:06:36.377633,0,0
2025/07/11/14:06:36.427227,0,0
2025/07/11/14:06:36.477445,0,0
2025/07/11/14:06:36.527226,0,0
2025/07/11/14:06:36.577234,0,0
2025/07/11/14:06:36.627259,0,0
2025/07/11/14:06:36.677284,0,0
2025/07/11/14:06:36.727254,0,0
2025/07/11/14:06:36.777430,0,0
2025/07/11/14:06:36.827251,0,0
2025/07/11/14:06:36.877431,0,0
2025/07/11/14:06:36.927235,0,0
2025/07/11/14:06:36.977452,0,0
2025/07/11/14:06:37.027276,0,0
2025/07/11/14:06:37.077415,0,0
2025/07/11/14:06:37.127321,0,0
2025/07/11/14:06:37.177449,0,0
2025/07/11/14:06:37.227170,0,0
2025/07/11/14:06:37.277083,0,0
2025/07/11/14:06:37.327072,0,0
2025/07/11/14:06:37.377603,0,0
2025/07/11/14:06:37.427243,0,0
2025/07/11/14:06:37.477575,0,0
2025/07/11/14:06:37.527305,0,0
2025/07/11/14:06:37.577580,0,0
2025/07/11/14:06:37.627322,0,0
2025/07/11/14:06:37.677557,0,0
2025/07/11/14:06:37.727216,0,0
