time,.enc_left_wheel,.enc_right_wheel
2025/07/11/14:10:35.577249,0,0
2025/07/11/14:10:35.627288,0,0
2025/07/11/14:10:35.677483,0,0
2025/07/11/14:10:35.727067,0,0
2025/07/11/14:10:35.777497,0,0
2025/07/11/14:10:35.827214,0,0
2025/07/11/14:10:35.877208,0,0
2025/07/11/14:10:35.927176,0,0
2025/07/11/14:10:35.977440,0,0
2025/07/11/14:10:36.027204,0,0
2025/07/11/14:10:36.077459,0,0
2025/07/11/14:10:36.127242,0,0
2025/07/11/14:10:36.177467,0,0
2025/07/11/14:10:36.227246,0,0
2025/07/11/14:10:36.277243,0,0
2025/07/11/14:10:36.327241,0,0
2025/07/11/14:10:36.377479,0,0
2025/07/11/14:10:36.427244,0,0
2025/07/11/14:10:36.477536,0,0
2025/07/11/14:10:36.527526,0,0
2025/07/11/14:10:36.577504,0,0
2025/07/11/14:10:36.627301,0,0
2025/07/11/14:10:36.677508,0,0
2025/07/11/14:10:36.727128,0,0
2025/07/11/14:10:36.777569,0,0
2025/07/11/14:10:36.827222,0,0
2025/07/11/14:10:36.877259,0,0
2025/07/11/14:10:36.927513,0,0
2025/07/11/14:10:36.977519,0,0
2025/07/11/14:10:37.027295,0,0
2025/07/11/14:10:37.077661,0,0
2025/07/11/14:10:37.127290,0,0
2025/07/11/14:10:37.177437,0,0
2025/07/11/14:10:37.227278,0,0
2025/07/11/14:10:37.277475,0,0
2025/07/11/14:10:37.327258,0,0
2025/07/11/14:10:37.377357,0,0
2025/07/11/14:10:37.427266,0,0
2025/07/11/14:10:37.477372,0,0
2025/07/11/14:10:37.527507,0,0
2025/07/11/14:10:37.577480,0,0
2025/07/11/14:10:37.627368,0,0
2025/07/11/14:10:37.677541,0,0
2025/07/11/14:10:37.727282,0,0
2025/07/11/14:10:37.777239,0,0
2025/07/11/14:10:37.827269,0,0
2025/07/11/14:10:37.877634,0,0
2025/07/11/14:10:37.927284,0,0
2025/07/11/14:10:37.977577,0,0
2025/07/11/14:10:38.027249,0,0
2025/07/11/14:10:38.077284,0,0
2025/07/11/14:10:38.127132,0,0
2025/07/11/14:10:38.177204,0,0
2025/07/11/14:10:38.227196,0,0
2025/07/11/14:10:38.276942,0,0
2025/07/11/14:10:38.326898,0,0
2025/07/11/14:10:38.376948,0,0
2025/07/11/14:10:38.427118,0,0
2025/07/11/14:10:38.477122,0,0
2025/07/11/14:10:38.527142,0,0
2025/07/11/14:10:38.577220,0,0
2025/07/11/14:10:38.627079,0,0
2025/07/11/14:10:38.677665,0,0
2025/07/11/14:10:38.727085,0,0
2025/07/11/14:10:38.777111,0,0
2025/07/11/14:10:38.827043,0,0
2025/07/11/14:10:38.876906,0,0
2025/07/11/14:10:38.927086,0,0
2025/07/11/14:10:38.977378,0,0
2025/07/11/14:10:39.026881,0,0
2025/07/11/14:10:39.076783,0,0
2025/07/11/14:10:39.127236,0,0
2025/07/11/14:10:39.177189,0,0
2025/07/11/14:10:39.227150,0,0
2025/07/11/14:10:39.277088,0,0
2025/07/11/14:10:39.327149,0,0
2025/07/11/14:10:39.377257,0,0
2025/07/11/14:10:39.427195,0,0
2025/07/11/14:10:39.477254,0,0
2025/07/11/14:10:39.527242,0,0
2025/07/11/14:10:39.577310,0,0
2025/07/11/14:10:39.627213,0,0
2025/07/11/14:10:39.677296,0,0
2025/07/11/14:10:39.727291,0,0
2025/07/11/14:10:39.777220,0,0
2025/07/11/14:10:39.827258,0,0
2025/07/11/14:10:39.877332,0,0
2025/07/11/14:10:39.927317,0,0
2025/07/11/14:10:39.977328,12,12
2025/07/11/14:10:40.027299,62,62
2025/07/11/14:10:40.077219,131,75
2025/07/11/14:10:40.127248,137,62
2025/07/11/14:10:40.177402,112,25
2025/07/11/14:10:40.227209,37,6
2025/07/11/14:10:40.277217,44,25
2025/07/11/14:10:40.327206,69,31
2025/07/11/14:10:40.377191,87,44
2025/07/11/14:10:40.427190,100,50
2025/07/11/14:10:40.477112,106,37
2025/07/11/14:10:40.527267,112,50
2025/07/11/14:10:40.577239,106,56
2025/07/11/14:10:40.627207,106,56
2025/07/11/14:10:40.677169,106,50
2025/07/11/14:10:40.727273,106,44
2025/07/11/14:10:40.777189,112,44
2025/07/11/14:10:40.827302,125,50
2025/07/11/14:10:40.877134,125,50
2025/07/11/14:10:40.927237,125,44
2025/07/11/14:10:40.977250,137,37
2025/07/11/14:10:41.027279,131,31
2025/07/11/14:10:41.077216,137,44
2025/07/11/14:10:41.127277,131,37
2025/07/11/14:10:41.177212,137,37
2025/07/11/14:10:41.227218,137,31
2025/07/11/14:10:41.277277,137,31
2025/07/11/14:10:41.327225,143,31
2025/07/11/14:10:41.377295,143,25
2025/07/11/14:10:41.427248,150,25
2025/07/11/14:10:41.477343,150,25
2025/07/11/14:10:41.527225,150,25
2025/07/11/14:10:41.577230,150,19
2025/07/11/14:10:41.627249,156,6
2025/07/11/14:10:41.677473,150,19
2025/07/11/14:10:41.727208,156,12
2025/07/11/14:10:41.777271,156,6
2025/07/11/14:10:41.827200,156,6
2025/07/11/14:10:41.877236,168,6
2025/07/11/14:10:41.927157,162,0
2025/07/11/14:10:41.977234,162,6
2025/07/11/14:10:42.027229,162,6
2025/07/11/14:10:42.077233,162,12
2025/07/11/14:10:42.127232,162,0
2025/07/11/14:10:42.177281,162,0
2025/07/11/14:10:42.227175,156,6
2025/07/11/14:10:42.277279,156,6
2025/07/11/14:10:42.327209,156,12
2025/07/11/14:10:42.377244,156,0
2025/07/11/14:10:42.427202,150,6
2025/07/11/14:10:42.477222,156,19
2025/07/11/14:10:42.527238,150,6
2025/07/11/14:10:42.577190,156,25
2025/07/11/14:10:42.627213,156,25
2025/07/11/14:10:42.677260,150,25
2025/07/11/14:10:42.727247,156,25
2025/07/11/14:10:42.777362,150,31
2025/07/11/14:10:42.827207,156,44
2025/07/11/14:10:42.877484,150,44
2025/07/11/14:10:42.927172,150,50
2025/07/11/14:10:42.977479,156,56
2025/07/11/14:10:43.027196,150,69
2025/07/11/14:10:43.077291,156,69
2025/07/11/14:10:43.127198,150,69
2025/07/11/14:10:43.177463,150,75
2025/07/11/14:10:43.227168,150,81
2025/07/11/14:10:43.277257,156,87
2025/07/11/14:10:43.327216,162,81
2025/07/11/14:10:43.377140,156,93
2025/07/11/14:10:43.427163,162,87
2025/07/11/14:10:43.477556,156,100
2025/07/11/14:10:43.527213,150,100
2025/07/11/14:10:43.577308,156,93
2025/07/11/14:10:43.627275,168,100
2025/07/11/14:10:43.677164,156,106
2025/07/11/14:10:43.727153,162,100
2025/07/11/14:10:43.777257,168,112
2025/07/11/14:10:43.827193,156,118
2025/07/11/14:10:43.877242,150,118
2025/07/11/14:10:43.927232,156,125
2025/07/11/14:10:43.977247,156,131
2025/07/11/14:10:44.027137,162,137
2025/07/11/14:10:44.077507,162,137
2025/07/11/14:10:44.127157,162,137
2025/07/11/14:10:44.177196,162,137
2025/07/11/14:10:44.227132,168,137
2025/07/11/14:10:44.277334,162,137
2025/07/11/14:10:44.327172,162,143
2025/07/11/14:10:44.377487,168,143
2025/07/11/14:10:44.427111,168,143
2025/07/11/14:10:44.477372,162,150
2025/07/11/14:10:44.527153,168,143
2025/07/11/14:10:44.577257,162,162
2025/07/11/14:10:44.627142,175,156
2025/07/11/14:10:44.677241,162,162
2025/07/11/14:10:44.727151,162,162
2025/07/11/14:10:44.777241,168,156
2025/07/11/14:10:44.827080,162,150
2025/07/11/14:10:44.877479,162,150
2025/07/11/14:10:44.927130,168,162
2025/07/11/14:10:44.977429,162,156
2025/07/11/14:10:45.027146,162,168
2025/07/11/14:10:45.077834,156,162
2025/07/11/14:10:45.127143,156,156
2025/07/11/14:10:45.177138,156,156
2025/07/11/14:10:45.227134,150,156
2025/07/11/14:10:45.277238,150,162
2025/07/11/14:10:45.327122,150,162
2025/07/11/14:10:45.377464,143,156
2025/07/11/14:10:45.427136,137,162
2025/07/11/14:10:45.477738,143,156
2025/07/11/14:10:45.527164,143,156
2025/07/11/14:10:45.577498,143,156
2025/07/11/14:10:45.627135,137,162
2025/07/11/14:10:45.677332,137,156
2025/07/11/14:10:45.727117,131,156
2025/07/11/14:10:45.777425,131,150
2025/07/11/14:10:45.827169,131,162
2025/07/11/14:10:45.877162,125,156
2025/07/11/14:10:45.927186,125,150
2025/07/11/14:10:45.977371,118,162
2025/07/11/14:10:46.027095,118,156
2025/07/11/14:10:46.077311,112,156
2025/07/11/14:10:46.127155,112,156
2025/07/11/14:10:46.177492,106,143
2025/07/11/14:10:46.227112,112,156
2025/07/11/14:10:46.277256,118,156
2025/07/11/14:10:46.327117,106,156
2025/07/11/14:10:46.377421,93,156
2025/07/11/14:10:46.427134,81,156
2025/07/11/14:10:46.477258,81,150
2025/07/11/14:10:46.527502,87,143
2025/07/11/14:10:46.577123,75,143
2025/07/11/14:10:46.627272,75,143
2025/07/11/14:10:46.677122,69,143
2025/07/11/14:10:46.727137,62,150
2025/07/11/14:10:46.777272,62,143
2025/07/11/14:10:46.827140,56,143
2025/07/11/14:10:46.877377,62,150
2025/07/11/14:10:46.927097,50,150
2025/07/11/14:10:46.977365,44,150
2025/07/11/14:10:47.027092,44,150
2025/07/11/14:10:47.077334,37,156
2025/07/11/14:10:47.127172,31,156
2025/07/11/14:10:47.177164,31,156
2025/07/11/14:10:47.227190,31,156
2025/07/11/14:10:47.277497,25,162
2025/07/11/14:10:47.327158,25,156
2025/07/11/14:10:47.377403,6,162
2025/07/11/14:10:47.427201,19,162
2025/07/11/14:10:47.477266,6,162
2025/07/11/14:10:47.527233,6,162
2025/07/11/14:10:47.577453,12,162
2025/07/11/14:10:47.627164,0,162
2025/07/11/14:10:47.677351,6,162
2025/07/11/14:10:47.727192,0,162
2025/07/11/14:10:47.777236,0,150
2025/07/11/14:10:47.827204,0,156
2025/07/11/14:10:47.877309,0,156
2025/07/11/14:10:47.927162,0,156
2025/07/11/14:10:47.977474,0,156
2025/07/11/14:10:48.027232,19,156
2025/07/11/14:10:48.077459,19,156
2025/07/11/14:10:48.127142,6,156
2025/07/11/14:10:48.177486,19,156
2025/07/11/14:10:48.227198,19,156
2025/07/11/14:10:48.277305,19,150
2025/07/11/14:10:48.327204,25,143
2025/07/11/14:10:48.377264,25,143
2025/07/11/14:10:48.427217,25,150
2025/07/11/14:10:48.477503,25,143
2025/07/11/14:10:48.527203,25,143
2025/07/11/14:10:48.577257,31,143
2025/07/11/14:10:48.627163,25,143
2025/07/11/14:10:48.677326,50,150
2025/07/11/14:10:48.727243,44,150
2025/07/11/14:10:48.777570,50,150
2025/07/11/14:10:48.827236,50,143
2025/07/11/14:10:48.877269,50,143
2025/07/11/14:10:48.927212,50,143
2025/07/11/14:10:48.977460,69,143
2025/07/11/14:10:49.027140,62,150
2025/07/11/14:10:49.077302,62,143
2025/07/11/14:10:49.127238,62,150
2025/07/11/14:10:49.177256,75,150
2025/07/11/14:10:49.227243,69,143
2025/07/11/14:10:49.277436,69,143
2025/07/11/14:10:49.327260,75,137
2025/07/11/14:10:49.377501,75,143
2025/07/11/14:10:49.427164,75,143
2025/07/11/14:10:49.477228,69,150
2025/07/11/14:10:49.527264,81,143
2025/07/11/14:10:49.577533,75,150
2025/07/11/14:10:49.627286,81,143
2025/07/11/14:10:49.677458,81,143
2025/07/11/14:10:49.727218,81,143
2025/07/11/14:10:49.777256,87,137
2025/07/11/14:10:49.827295,75,137
2025/07/11/14:10:49.877194,81,143
2025/07/11/14:10:49.927303,81,137
2025/07/11/14:10:49.977278,75,143
2025/07/11/14:10:50.027210,87,150
2025/07/11/14:10:50.077234,81,143
2025/07/11/14:10:50.127204,81,143
2025/07/11/14:10:50.177254,75,143
2025/07/11/14:10:50.227221,75,137
2025/07/11/14:10:50.277217,75,137
2025/07/11/14:10:50.327159,75,137
2025/07/11/14:10:50.377343,87,143
2025/07/11/14:10:50.427224,75,150
2025/07/11/14:10:50.477270,69,150
2025/07/11/14:10:50.527192,75,150
2025/07/11/14:10:50.577259,62,143
2025/07/11/14:10:50.627138,69,143
2025/07/11/14:10:50.677529,69,143
2025/07/11/14:10:50.727118,62,137
2025/07/11/14:10:50.777427,69,143
2025/07/11/14:10:50.827080,50,143
2025/07/11/14:10:50.877164,50,143
2025/07/11/14:10:50.927133,50,143
2025/07/11/14:10:50.977506,50,143
2025/07/11/14:10:51.027091,50,137
2025/07/11/14:10:51.077329,50,143
2025/07/11/14:10:51.127095,44,143
2025/07/11/14:10:51.177531,31,150
2025/07/11/14:10:51.227096,25,143
2025/07/11/14:10:51.277472,25,150
2025/07/11/14:10:51.327236,25,150
2025/07/11/14:10:51.377261,25,143
2025/07/11/14:10:51.427084,25,150
2025/07/11/14:10:51.477298,19,150
2025/07/11/14:10:51.527267,25,150
2025/07/11/14:10:51.577474,12,156
2025/07/11/14:10:51.627301,19,162
2025/07/11/14:10:51.677225,0,162
2025/07/11/14:10:51.727131,6,168
2025/07/11/14:10:51.777437,12,168
2025/07/11/14:10:51.827309,0,162
2025/07/11/14:10:51.877321,0,162
2025/07/11/14:10:51.927204,0,162
2025/07/11/14:10:51.977466,0,162
2025/07/11/14:10:52.027221,0,162
2025/07/11/14:10:52.077422,6,156
2025/07/11/14:10:52.127199,-6,156
2025/07/11/14:10:52.177585,0,162
2025/07/11/14:10:52.227205,6,156
2025/07/11/14:10:52.277356,-6,156
2025/07/11/14:10:52.327210,0,162
2025/07/11/14:10:52.377251,6,162
2025/07/11/14:10:52.427241,6,156
2025/07/11/14:10:52.477256,19,150
2025/07/11/14:10:52.527184,19,156
2025/07/11/14:10:52.577163,19,150
2025/07/11/14:10:52.627157,31,162
2025/07/11/14:10:52.677174,44,156
2025/07/11/14:10:52.727216,44,156
2025/07/11/14:10:52.777461,44,156
2025/07/11/14:10:52.827140,44,150
2025/07/11/14:10:52.877213,44,150
2025/07/11/14:10:52.927159,50,150
2025/07/11/14:10:52.977453,50,150
2025/07/11/14:10:53.027154,62,150
2025/07/11/14:10:53.077128,69,156
2025/07/11/14:10:53.127209,75,162
2025/07/11/14:10:53.177177,75,162
2025/07/11/14:10:53.227122,75,156
2025/07/11/14:10:53.277686,75,150
2025/07/11/14:10:53.327133,75,150
2025/07/11/14:10:53.377159,93,150
2025/07/11/14:10:53.427128,93,150
2025/07/11/14:10:53.477506,93,162
2025/07/11/14:10:53.527256,100,162
2025/07/11/14:10:53.577443,106,156
2025/07/11/14:10:53.627288,112,156
2025/07/11/14:10:53.677175,112,162
2025/07/11/14:10:53.727166,118,162
2025/07/11/14:10:53.777258,118,156
2025/07/11/14:10:53.827262,118,168
2025/07/11/14:10:53.877224,112,168
2025/07/11/14:10:53.927259,125,168
2025/07/11/14:10:53.977341,125,162
2025/07/11/14:10:54.027246,131,168
2025/07/11/14:10:54.077219,131,168
2025/07/11/14:10:54.127286,137,162
2025/07/11/14:10:54.177310,131,168
2025/07/11/14:10:54.227188,137,162
2025/07/11/14:10:54.277525,150,162
2025/07/11/14:10:54.327259,150,168
2025/07/11/14:10:54.377209,150,168
2025/07/11/14:10:54.427205,150,168
2025/07/11/14:10:54.477283,143,168
2025/07/11/14:10:54.527151,150,175
2025/07/11/14:10:54.577241,143,168
2025/07/11/14:10:54.627243,156,168
2025/07/11/14:10:54.677494,150,175
2025/07/11/14:10:54.727239,150,162
2025/07/11/14:10:54.777230,150,168
2025/07/11/14:10:54.827204,156,156
2025/07/11/14:10:54.877319,150,156
2025/07/11/14:10:54.927232,162,156
2025/07/11/14:10:54.977414,162,156
2025/07/11/14:10:55.027177,168,162
2025/07/11/14:10:55.077383,156,162
2025/07/11/14:10:55.127243,156,156
2025/07/11/14:10:55.177480,162,156
2025/07/11/14:10:55.227311,156,150
2025/07/11/14:10:55.277462,162,143
2025/07/11/14:10:55.327181,156,156
2025/07/11/14:10:55.377494,156,156
2025/07/11/14:10:55.427204,156,150
2025/07/11/14:10:55.477151,156,143
2025/07/11/14:10:55.527176,156,150
2025/07/11/14:10:55.577239,150,143
2025/07/11/14:10:55.627252,162,137
2025/07/11/14:10:55.677275,156,143
2025/07/11/14:10:55.727202,156,131
2025/07/11/14:10:55.777303,156,131
2025/07/11/14:10:55.827273,156,131
2025/07/11/14:10:55.877232,156,118
2025/07/11/14:10:55.927237,162,118
2025/07/11/14:10:55.977312,156,118
2025/07/11/14:10:56.027243,156,106
2025/07/11/14:10:56.077384,156,106
2025/07/11/14:10:56.127249,156,112
2025/07/11/14:10:56.177465,150,106
2025/07/11/14:10:56.227278,143,106
2025/07/11/14:10:56.277534,150,106
2025/07/11/14:10:56.327243,150,93
2025/07/11/14:10:56.377218,150,81
2025/07/11/14:10:56.427279,156,87
2025/07/11/14:10:56.477257,150,100
2025/07/11/14:10:56.527215,150,81
2025/07/11/14:10:56.577279,150,75
2025/07/11/14:10:56.627248,150,75
2025/07/11/14:10:56.677517,156,69
2025/07/11/14:10:56.727270,156,62
2025/07/11/14:10:56.777286,156,56
2025/07/11/14:10:56.827199,150,62
2025/07/11/14:10:56.877245,150,56
2025/07/11/14:10:56.927261,143,56
2025/07/11/14:10:56.977232,143,44
2025/07/11/14:10:57.027255,150,44
2025/07/11/14:10:57.077327,143,44
2025/07/11/14:10:57.127261,156,44
2025/07/11/14:10:57.177253,156,31
2025/07/11/14:10:57.227248,156,31
2025/07/11/14:10:57.277349,162,31
2025/07/11/14:10:57.327171,162,25
2025/07/11/14:10:57.377265,162,12
2025/07/11/14:10:57.427227,162,19
2025/07/11/14:10:57.477446,162,25
2025/07/11/14:10:57.527241,168,12
2025/07/11/14:10:57.577197,162,19
2025/07/11/14:10:57.627268,162,19
2025/07/11/14:10:57.677222,156,0
2025/07/11/14:10:57.727283,156,6
2025/07/11/14:10:57.777408,162,0
2025/07/11/14:10:57.827127,156,6
2025/07/11/14:10:57.877537,162,12
2025/07/11/14:10:57.927210,162,0
2025/07/11/14:10:57.977173,162,0
2025/07/11/14:10:58.027177,162,0
2025/07/11/14:10:58.077239,162,6
2025/07/11/14:10:58.127150,156,19
2025/07/11/14:10:58.177349,150,12
2025/07/11/14:10:58.227229,156,25
2025/07/11/14:10:58.277448,143,6
2025/07/11/14:10:58.327224,150,19
2025/07/11/14:10:58.377352,143,6
2025/07/11/14:10:58.427194,150,25
2025/07/11/14:10:58.477364,143,25
2025/07/11/14:10:58.527133,143,31
2025/07/11/14:10:58.577245,150,25
2025/07/11/14:10:58.627230,137,44
2025/07/11/14:10:58.677266,143,44
2025/07/11/14:10:58.727234,150,37
2025/07/11/14:10:58.777468,150,44
2025/07/11/14:10:58.827226,150,50
2025/07/11/14:10:58.877236,143,50
2025/07/11/14:10:58.927259,143,50
2025/07/11/14:10:58.977215,143,56
2025/07/11/14:10:59.027318,143,62
2025/07/11/14:10:59.077473,143,69
2025/07/11/14:10:59.127154,150,69
2025/07/11/14:10:59.177416,150,69
2025/07/11/14:10:59.227150,143,69
2025/07/11/14:10:59.277158,150,75
2025/07/11/14:10:59.327106,143,75
2025/07/11/14:10:59.377248,143,69
2025/07/11/14:10:59.427185,137,75
2025/07/11/14:10:59.477229,143,75
2025/07/11/14:10:59.527114,143,75
2025/07/11/14:10:59.577212,143,69
2025/07/11/14:10:59.627066,150,81
2025/07/11/14:10:59.677161,125,69
2025/07/11/14:10:59.727118,100,31
2025/07/11/14:10:59.777198,87,50
2025/07/11/14:10:59.827022,69,25
2025/07/11/14:10:59.877150,37,25
2025/07/11/14:10:59.927066,0,0
2025/07/11/14:10:59.977141,0,0
2025/07/11/14:11:00.027098,0,0
2025/07/11/14:11:00.077179,0,0
2025/07/11/14:11:00.127014,0,0
2025/07/11/14:11:00.177155,0,0
2025/07/11/14:11:00.227199,0,0
2025/07/11/14:11:00.277083,0,0
2025/07/11/14:11:00.327173,0,0
2025/07/11/14:11:00.377188,0,0
2025/07/11/14:11:00.427195,0,0
2025/07/11/14:11:00.477222,0,0
2025/07/11/14:11:00.527231,0,0
2025/07/11/14:11:00.577726,0,0
2025/07/11/14:11:00.627159,0,0
2025/07/11/14:11:00.677310,0,0
2025/07/11/14:11:00.727189,0,0
2025/07/11/14:11:00.777266,0,0
2025/07/11/14:11:00.827233,0,0
2025/07/11/14:11:00.877083,0,0
2025/07/11/14:11:00.927168,0,0
2025/07/11/14:11:00.977278,0,0
2025/07/11/14:11:01.027250,0,0
2025/07/11/14:11:01.077206,0,0
2025/07/11/14:11:01.127059,0,0
2025/07/11/14:11:01.177165,0,0
2025/07/11/14:11:01.227091,0,0
2025/07/11/14:11:01.277261,0,0
2025/07/11/14:11:01.327183,0,0
2025/07/11/14:11:01.377154,0,0
2025/07/11/14:11:01.427014,0,0
2025/07/11/14:11:01.477152,0,0
2025/07/11/14:11:01.527216,0,0
2025/07/11/14:11:01.577170,0,0
2025/07/11/14:11:01.627217,0,0
2025/07/11/14:11:01.677269,0,0
2025/07/11/14:11:01.727095,0,0
2025/07/11/14:11:01.777137,0,0
2025/07/11/14:11:01.827085,0,0
2025/07/11/14:11:01.877317,0,0
2025/07/11/14:11:01.927142,0,0
2025/07/11/14:11:01.977176,0,0
2025/07/11/14:11:02.027252,0,0
2025/07/11/14:11:02.077189,0,0
2025/07/11/14:11:02.127100,0,0
2025/07/11/14:11:02.177187,0,0
2025/07/11/14:11:02.227118,0,0
2025/07/11/14:11:02.277069,0,0
2025/07/11/14:11:02.327051,0,0
2025/07/11/14:11:02.377158,0,0
2025/07/11/14:11:02.427108,0,0
2025/07/11/14:11:02.477194,0,0
2025/07/11/14:11:02.527206,0,0
2025/07/11/14:11:02.577179,0,0
2025/07/11/14:11:02.627227,0,0
2025/07/11/14:11:02.677184,0,0
2025/07/11/14:11:02.727176,0,0
2025/07/11/14:11:02.777143,0,0
2025/07/11/14:11:02.827130,0,0
2025/07/11/14:11:02.877203,0,0
2025/07/11/14:11:02.927157,0,0
2025/07/11/14:11:02.977503,0,0
2025/07/11/14:11:03.027272,0,0
2025/07/11/14:11:03.077129,0,0
2025/07/11/14:11:03.127290,0,0
2025/07/11/14:11:03.177160,0,0
2025/07/11/14:11:03.227173,0,0
2025/07/11/14:11:03.277171,0,0
2025/07/11/14:11:03.327118,0,0
2025/07/11/14:11:03.377184,0,0
2025/07/11/14:11:03.427206,0,0
2025/07/11/14:11:03.477184,0,0
2025/07/11/14:11:03.527141,0,0
2025/07/11/14:11:03.577481,0,0
2025/07/11/14:11:03.627180,0,0
2025/07/11/14:11:03.677199,0,0
2025/07/11/14:11:03.727139,0,0
2025/07/11/14:11:03.777125,0,0
2025/07/11/14:11:03.827188,0,0
2025/07/11/14:11:03.877167,0,0
2025/07/11/14:11:03.927125,0,0
2025/07/11/14:11:03.977305,0,0
2025/07/11/14:11:04.027184,0,0
2025/07/11/14:11:04.077188,0,0
2025/07/11/14:11:04.127193,0,0
2025/07/11/14:11:04.177290,0,0
2025/07/11/14:11:04.227202,0,0
2025/07/11/14:11:04.277218,0,0
2025/07/11/14:11:04.327297,0,0
2025/07/11/14:11:04.377201,0,0
2025/07/11/14:11:04.427201,0,0
2025/07/11/14:11:04.477205,0,0
2025/07/11/14:11:04.527233,0,0
2025/07/11/14:11:04.577187,0,0
2025/07/11/14:11:04.627210,0,0
2025/07/11/14:11:04.677225,0,0
2025/07/11/14:11:04.727174,0,0
2025/07/11/14:11:04.777216,0,0
2025/07/11/14:11:04.827173,0,0
2025/07/11/14:11:04.877297,0,0
2025/07/11/14:11:04.927192,0,0
2025/07/11/14:11:04.977193,0,0
2025/07/11/14:11:05.027212,0,0
2025/07/11/14:11:05.077215,0,0
2025/07/11/14:11:05.127233,0,0
2025/07/11/14:11:05.177332,0,0
2025/07/11/14:11:05.227266,0,0
2025/07/11/14:11:05.277244,0,0
2025/07/11/14:11:05.327185,0,0
2025/07/11/14:11:05.377260,0,0
2025/07/11/14:11:05.427260,0,0
2025/07/11/14:11:05.477232,0,0
2025/07/11/14:11:05.527148,0,0
2025/07/11/14:11:05.577361,0,0
2025/07/11/14:11:05.627126,0,0
2025/07/11/14:11:05.677299,0,0
2025/07/11/14:11:05.727249,0,0
2025/07/11/14:11:05.777216,0,0
2025/07/11/14:11:05.827251,0,0
2025/07/11/14:11:05.877265,0,0
2025/07/11/14:11:05.927117,0,0
2025/07/11/14:11:05.977255,0,0
2025/07/11/14:11:06.027256,0,0
