time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2025/07/11/14:09:30.966074,11,1752242970,965505426,imu_link,0.0037886768979205785,-0.0076809242403804885,-0.9675406232251358,0.2525703698759864,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.80478515625,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:30.973667,12,1752242970,973373994,imu_link,0.0037886768979205785,-0.0076809242403804885,-0.9675406232251358,0.2525703698759864,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.023789,13,1752242971,23445991,imu_link,0.0037886768979205785,-0.0076809242403804885,-0.9675406232251358,0.2525703698759864,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.066246,14,1752242971,65526459,imu_link,0.0037886768979205785,-0.0076809242403804885,-0.9675406232251358,0.2525703698759864,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.074239,15,1752242971,73706876,imu_link,0.0037886768979205785,-0.0076809242403804885,-0.9675406232251358,0.2525703698759864,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.124690,16,1752242971,124280548,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.166202,17,1752242971,165502225,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.174644,18,1752242971,174247595,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.224836,19,1752242971,224471280,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.028710937500000002,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.266136,20,1752242971,265520923,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.028710937500000002,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.275130,21,1752242971,274744421,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.153125,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.325592,22,1752242971,325198434,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.366233,23,1752242971,365505117,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.375680,24,1752242971,375254645,imu_link,0.003788308693879602,-0.007681105848976299,-0.9675527295537144,0.2525239886888638,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.425909,25,1752242971,425506470,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.028710937500000002,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.466307,26,1752242971,465734413,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.028710937500000002,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.476598,27,1752242971,476107431,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.028710937500000002,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.526747,28,1752242971,526355057,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.153125,9.814355468750001,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.566209,29,1752242971,565719299,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.153125,9.814355468750001,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
2025/07/11/14:09:31.576976,30,1752242971,576480568,imu_link,0.0037879404811332956,-0.007681287439921342,-0.9675648336589091,0.2524776069214544,"(0.001, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.0, 0.001)",0.0,0.0,0.0,"(1e-05, 0.0, 0.0, 0.0, 1e-05, 0.0, 0.0, 0.0, 1e-05)",-0.033496093750000004,0.14833984375,9.8095703125,"(0.01, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01)"
