time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2025/07/11/14:08:41.933927,0.21144591225450604,0.0,0.0,0.0,0.0,-0.919136126124956
2025/07/11/14:08:41.984052,0.21348088408836263,0.0,0.0,0.0,0.0,-0.9039590288685891
2025/07/11/14:08:42.033942,0.2159505179917509,0.0,0.0,0.0,0.0,-0.8850360307404913
2025/07/11/14:08:42.084111,0.21884098587119927,0.0,0.0,0.0,0.0,-0.8628156527845151
2025/07/11/14:08:42.133874,0.22213501170874617,0.0,0.0,0.0,0.0,-0.8377973468021704
2025/07/11/14:08:42.183729,0.22581239955192928,0.0,0.0,0.0,0.0,-0.8105044816154866
2025/07/11/14:08:42.233667,0.22985058716331147,0.0,0.0,0.0,0.0,-0.7814596061460348
2025/07/11/14:08:42.283753,0.2342251955111796,0.0,0.0,0.0,0.0,-0.7511636681006033
2025/07/11/14:08:42.333656,0.23891054977851,0.0,0.0,0.0,0.0,-0.7200801052516682
2025/07/11/14:08:42.383432,0.24388015412060637,0.0,0.0,0.0,0.0,-0.6886240216640367
2025/07/11/14:08:42.433472,0.24910710901583355,0.0,0.0,0.0,0.0,-0.6571561097215687
2025/07/11/14:08:42.483757,0.25456446599297694,0.0,0.0,0.0,0.0,-0.625980619635591
2025/07/11/14:08:42.533665,0.26022551934963467,0.0,0.0,0.0,0.0,-0.5953465040690912
2025/07/11/14:08:42.583255,0.2660640380390213,0.0,0.0,0.0,0.0,-0.5654508406961194
2025/07/11/14:08:42.633682,0.2720544432418531,0.0,0.0,0.0,0.0,-0.5364437128486226
2025/07/11/14:08:42.684316,0.27817193842600374,0.0,0.0,0.0,0.0,-0.5084338625354654
2025/07/11/14:08:42.733531,0.28439259915640713,0.0,0.0,0.0,0.0,-0.48149458466773193
2025/07/11/14:08:42.783541,0.2906934297840858,0.0,0.0,0.0,0.0,-0.455669481254482
2025/07/11/14:08:42.833640,0.29705239362481,0.0,0.0,0.0,0.0,-0.43097782516670863
2025/07/11/14:08:42.883553,0.3034484225030471,0.0,0.0,0.0,0.0,-0.4074193885694911
2025/07/11/14:08:42.933388,0.30986141071149537,0.0,0.0,0.0,0.0,-0.384978670637288
2025/07/11/14:08:42.983556,0.3162721976076561,0.0,0.0,0.0,0.0,-0.36362851527261547
2025/07/11/14:08:43.033631,0.322662542291047,0.0,0.0,0.0,0.0,-0.34333314629853423
2025/07/11/14:08:43.083572,0.3290150931080956,0.0,0.0,0.0,0.0,-0.3240506693668148
2025/07/11/14:08:43.133496,0.3353133541293685,0.0,0.0,0.0,0.0,-0.3057351006511885
2025/07/11/14:08:43.183598,0.3415416502369713,0.0,0.0,0.0,0.0,-0.2883379856714576
2025/07/11/14:08:43.233492,0.3476850920430447,0.0,0.0,0.0,0.0,-0.27180966998455336
2025/07/11/14:08:43.283689,0.3537295415238784,0.0,0.0,0.0,0.0,-0.25610027896511534
2025/07/11/14:08:43.333881,0.35966157898769185,0.0,0.0,0.0,0.0,-0.24116045789147966
2025/07/11/14:08:43.383815,0.3654684717862764,0.0,0.0,0.0,0.0,-0.226941917002002
2025/07/11/14:08:43.433736,0.3711381450213466,0.0,0.0,0.0,0.0,-0.21339781969612215
2025/07/11/14:08:43.483601,0.37665915437648007,0.0,0.0,0.0,0.0,-0.20048304598398678
2025/07/11/14:08:43.533642,0.38202066111679245,0.0,0.0,0.0,0.0,-0.18815435782263012
2025/07/11/14:08:43.583575,0.3872124092345523,0.0,0.0,0.0,0.0,-0.1763704881891716
2025/07/11/14:08:43.633396,0.39222470467413517,0.0,0.0,0.0,0.0,-0.16509217163279163
2025/07/11/14:08:43.684186,0.3970483965397838,0.0,0.0,0.0,0.0,-0.15428213057815346
2025/07/11/14:08:43.733717,0.4016748601707526,0.0,0.0,0.0,0.0,-0.1439050287615306
2025/07/11/14:08:43.783738,0.4060959819580833,0.0,0.0,0.0,0.0,-0.13392740079419044
2025/07/11/14:08:43.833640,0.4103041457728613,0.0,0.0,0.0,0.0,-0.12431756489871333
2025/07/11/14:08:43.883510,0.4142922208760778,0.0,0.0,0.0,0.0,-0.11504552428184454
2025/07/11/14:08:43.933593,0.4180535511836714,0.0,0.0,0.0,0.0,-0.10608286133160562
2025/07/11/14:08:43.983862,0.4215819457656804,0.0,0.0,0.0,0.0,-0.09740262780663905
2025/07/11/14:08:44.033135,0.4248716704655414,0.0,0.0,0.0,0.0,-0.08897923337246447
2025/07/11/14:08:44.082817,0.42791744053332964,0.0,0.0,0.0,0.0,-0.08078833419511852
2025/07/11/14:08:44.133261,0.43071441417500167,0.0,0.0,0.0,0.0,-0.07280672279549295
2025/07/11/14:08:44.183491,0.4332581869282683,0.0,0.0,0.0,0.0,-0.06501221996975995
2025/07/11/14:08:44.233620,0.43554478678409647,0.0,0.0,0.0,0.0,-0.057383569271567986
2025/07/11/14:08:44.283834,0.4375706699812657,0.0,0.0,0.0,0.0,-0.049900334311179365
2025/07/11/14:08:44.334049,0.4393327174093528,0.0,0.0,0.0,0.0,-0.04254279894111214
2025/07/11/14:08:44.383682,0.44082823156339535,0.0,0.0,0.0,0.0,-0.03529187025665414
2025/07/11/14:08:44.433613,0.4420549340010828,0.0,0.0,0.0,0.0,-0.028128984231417967
2025/07/11/14:08:44.483595,0.44301096326043965,0.0,0.0,0.0,0.0,-0.02103601372698858
2025/07/11/14:08:44.534073,0.4436948732029437,0.0,0.0,0.0,0.0,-0.013995178555444413
2025/07/11/14:08:44.583241,0.44410563175380546,0.0,0.0,0.0,0.0,-0.006988957229069818
2025/07/11/14:08:44.633988,0.4442426200176136,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:08:44.683549,0.4441056317538118,0.0,0.0,0.0,0.0,0.006988957229069818
2025/07/11/14:08:44.734110,0.4436948732029405,0.0,0.0,0.0,0.0,0.013995178555444413
2025/07/11/14:08:44.783544,0.4430109632604365,0.0,0.0,0.0,0.0,0.02103601372698858
2025/07/11/14:08:44.834149,0.4420549340010797,0.0,0.0,0.0,0.0,0.028128984231417967
2025/07/11/14:08:44.883557,0.44082823156339535,0.0,0.0,0.0,0.0,0.03529187025665414
2025/07/11/14:08:44.933839,0.4393327174093591,0.0,0.0,0.0,0.0,0.04254279894111214
2025/07/11/14:08:44.983600,0.4375706699812658,0.0,0.0,0.0,0.0,0.049900334311183556
2025/07/11/14:08:45.033948,0.4355447867840902,0.0,0.0,0.0,0.0,0.057383569271563795
2025/07/11/14:08:45.083794,0.43325818692826235,0.0,0.0,0.0,0.0,0.06501221996974738
2025/07/11/14:08:45.133736,0.4307144141750077,0.0,0.0,0.0,0.0,0.07280672279550132
2025/07/11/14:08:45.183646,0.42791744053333536,0.0,0.0,0.0,0.0,0.08078833419512689
2025/07/11/14:08:45.234058,0.42487167046553825,0.0,0.0,0.0,0.0,0.08897923337245608
2025/07/11/14:08:45.283922,0.4215819457656775,0.0,0.0,0.0,0.0,0.09740262780663905
2025/07/11/14:08:45.333906,0.4180535511836685,0.0,0.0,0.0,0.0,0.10608286133161819
2025/07/11/14:08:45.384082,0.41429222087608386,0.0,0.0,0.0,0.0,0.11504552428185712
2025/07/11/14:08:45.434036,0.4103041457728642,0.0,0.0,0.0,0.0,0.12431756489869657
2025/07/11/14:08:45.484351,0.40609598195808283,0.0,0.0,0.0,0.0,0.13392740079416948
2025/07/11/14:08:45.533986,0.4016748601707471,0.0,0.0,0.0,0.0,0.14390502876154737
2025/07/11/14:08:45.583855,0.3970483965397783,0.0,0.0,0.0,0.0,0.15428213057814927
2025/07/11/14:08:45.634224,0.39222470467414067,0.0,0.0,0.0,0.0,0.16509217163277906
2025/07/11/14:08:45.683544,0.3872124092345574,0.0,0.0,0.0,0.0,0.17637048818918416
2025/07/11/14:08:45.733902,0.38202066111679245,0.0,0.0,0.0,0.0,0.18815435782262593
2025/07/11/14:08:45.783751,0.37665915437647535,0.0,0.0,0.0,0.0,0.20048304598399097
2025/07/11/14:08:45.833932,0.3711381450213443,0.0,0.0,0.0,0.0,0.2133978196961431
2025/07/11/14:08:45.883731,0.3654684717862788,0.0,0.0,0.0,0.0,0.226941917002002
2025/07/11/14:08:45.933651,0.35966157898769663,0.0,0.0,0.0,0.0,0.2411604578914587
2025/07/11/14:08:45.983579,0.3537295415238779,0.0,0.0,0.0,0.0,0.25610027896511534
2025/07/11/14:08:46.033519,0.347685092043042,0.0,0.0,0.0,0.0,0.2718096699845701
2025/07/11/14:08:46.083845,0.34154165023696975,0.0,0.0,0.0,0.0,0.2883379856714492
2025/07/11/14:08:46.133943,0.33531335412937124,0.0,0.0,0.0,0.0,0.3057351006511843
2025/07/11/14:08:46.183486,0.32901509310809485,0.0,0.0,0.0,0.0,0.3240506693668274
2025/07/11/14:08:46.233800,0.32266254229104424,0.0,0.0,0.0,0.0,0.3433331462985133
2025/07/11/14:08:46.283589,0.3162721976076564,0.0,0.0,0.0,0.0,0.36362851527261125
2025/07/11/14:08:46.333248,0.30986141071149337,0.0,0.0,0.0,0.0,0.38497867063730895
2025/07/11/14:08:46.383581,0.30344842250305204,0.0,0.0,0.0,0.0,0.40741938856949944
2025/07/11/14:08:46.433927,0.29705239362481345,0.0,0.0,0.0,0.0,0.4309778251667212
2025/07/11/14:08:46.483801,0.2906934297840831,0.0,0.0,0.0,0.0,0.4556694812544736
2025/07/11/14:08:46.533268,0.2843925991564059,0.0,0.0,0.0,0.0,0.4814945846677068
2025/07/11/14:08:46.583539,0.2781719384260015,0.0,0.0,0.0,0.0,0.5084338625354529
2025/07/11/14:08:46.633780,0.2720544432418508,0.0,0.0,0.0,0.0,0.5364437128486309
2025/07/11/14:08:46.683777,0.2660640380390248,0.0,0.0,0.0,0.0,0.5654508406961236
2025/07/11/14:08:46.733765,0.2602255193496359,0.0,0.0,0.0,0.0,0.5953465040690871
2025/07/11/14:08:46.783689,0.25456446599297466,0.0,0.0,0.0,0.0,0.6259806196355951
2025/07/11/14:08:46.833734,0.24910710901583122,0.0,0.0,0.0,0.0,0.6571561097215813
2025/07/11/14:08:46.883503,0.24388015412060748,0.0,0.0,0.0,0.0,0.6886240216640367
2025/07/11/14:08:46.933870,0.2389105497785134,0.0,0.0,0.0,0.0,0.7200801052516599
2025/07/11/14:08:46.983790,0.2342251955111796,0.0,0.0,0.0,0.0,0.7511636681006033
2025/07/11/14:08:47.033623,0.22985058716331147,0.0,0.0,0.0,0.0,0.7814596061460307
2025/07/11/14:08:47.083823,0.2258123995519271,0.0,0.0,0.0,0.0,0.8105044816155076
2025/07/11/14:08:47.133754,0.22213501170874728,0.0,0.0,0.0,0.0,0.8377973468021747
2025/07/11/14:08:47.183703,0.21884098587119816,0.0,0.0,0.0,0.0,0.8628156527844816
2025/07/11/14:08:47.233641,0.2159505179917487,0.0,0.0,0.0,0.0,0.8850360307404788
2025/07/11/14:08:47.283374,0.21348088408836485,0.0,0.0,0.0,0.0,0.9039590288686017
2025/07/11/14:08:47.333813,0.21144591225450604,0.0,0.0,0.0,0.0,0.9191361261249728
2025/07/11/14:08:47.383852,0.20985551346248976,0.0,0.0,0.0,0.0,0.9301966721446088
2025/07/11/14:08:47.433396,0.20871530440924135,0.0,0.0,0.0,0.0,0.9368719916856356
2025/07/11/14:08:47.483649,0.2080263519261919,0.0,0.0,0.0,0.0,0.9390138895039307
2025/07/11/14:08:47.534141,0.2077850608850621,0.0,0.0,0.0,0.0,0.9366052694191904
2025/07/11/14:08:47.583380,0.20798321680366605,0.0,0.0,0.0,0.0,0.9297614968257133
2025/07/11/14:08:47.634037,0.2086081818870305,0.0,0.0,0.0,0.0,0.9187223264231439
2025/07/11/14:08:47.683640,0.2096432308278562,0.0,0.0,0.0,0.0,0.90383544622445
2025/07/11/14:08:47.733778,0.21106800213804455,0.0,0.0,0.0,0.0,0.8855337038501366
2025/07/11/14:08:47.784111,0.21285903349065327,0.0,0.0,0.0,0.0,0.8643086929256792
2025/07/11/14:08:47.833685,0.21499034624010416,0.0,0.0,0.0,0.0,0.8406835084755565
2025/07/11/14:08:47.883558,0.2174340449171256,0.0,0.0,0.0,0.0,0.815187172474406
2025/07/11/14:08:47.933865,0.22016090138094785,0.0,0.0,0.0,0.0,0.7883326155348741
2025/07/11/14:08:47.983616,0.22314089938086945,0.0,0.0,0.0,0.0,0.7605993477538185
2025/07/11/14:08:48.034120,0.22634372235295086,0.0,0.0,0.0,0.0,0.732421218623617
2025/07/11/14:08:48.083237,0.2297391743124883,0.0,0.0,0.0,0.0,0.7041790645998232
2025/07/11/14:08:48.134008,0.23329752993456743,0.0,0.0,0.0,0.0,0.6761976281851789
2025/07/11/14:08:48.183772,0.23698981490262017,0.0,0.0,0.0,0.0,0.6487459085603128
2025/07/11/14:08:48.233944,0.24078802120096054,0.0,0.0,0.0,0.0,0.6220400412191379
2025/07/11/14:08:48.283531,0.2446652642982997,0.0,0.0,0.0,0.0,0.5962478572838869
2025/07/11/14:08:48.333869,0.24859589031624385,0.0,0.0,0.0,0.0,0.5714943953601549
2025/07/11/14:08:48.383633,0.25255554155534526,0.0,0.0,0.0,0.0,0.547867790598562
2025/07/11/14:08:48.433871,0.2565211884197618,0.0,0.0,0.0,0.0,0.5254251187716568
2025/07/11/14:08:48.483647,0.2604711350683007,0.0,0.0,0.0,0.0,0.5041979103764699
2025/07/11/14:08:48.534068,0.2643850052050161,0.0,0.0,0.0,0.0,0.48419716273546515
2025/07/11/14:08:48.583655,0.2682437134413772,0.0,0.0,0.0,0.0,0.4654177648072159
2025/07/11/14:08:48.634062,0.27202942670315616,0.0,0.0,0.0,0.0,0.44784231180120765
2025/07/11/14:08:48.683700,0.2757255192735978,0.0,0.0,0.0,0.0,0.4314443284994037
2025/07/11/14:08:48.734030,0.27931652428870435,0.0,0.0,0.0,0.0,0.41619094578683746
2025/07/11/14:08:48.783480,0.2827880838395501,0.0,0.0,0.0,0.0,0.40204508846176173
2025/07/11/14:08:48.833654,0.28612689928916346,0.0,0.0,0.0,0.0,0.38896723752531914
2025/07/11/14:08:48.883781,0.2893206829681781,0.0,0.0,0.0,0.0,0.3769168297106133
2025/07/11/14:08:48.934032,0.2923581120616834,0.0,0.0,0.0,0.0,0.3658533531675642
2025/07/11/14:08:48.983804,0.2952287852267088,0.0,0.0,0.0,0.0,0.3557371925343926
2025/07/11/14:08:49.033984,0.2979231822711417,0.0,0.0,0.0,0.0,0.3465302701678043
2025/07/11/14:08:49.083748,0.300432627069697,0.0,0.0,0.0,0.0,0.3381965237608955
2025/07/11/14:08:49.134095,0.30274925377985007,0.0,0.0,0.0,0.0,0.3307022543710801
2025/07/11/14:08:49.183661,0.30486597634079093,0.0,0.0,0.0,0.0,0.32401637323732924
2025/07/11/14:08:49.233634,0.30677646118570245,0.0,0.0,0.0,0.0,0.3181105707858592
2025/07/11/14:08:49.283353,0.3084751030640156,0.0,0.0,0.0,0.0,0.312959426921574
2025/07/11/14:08:49.333702,0.3099570038522499,0.0,0.0,0.0,0.0,0.30854047804547396
2025/07/11/14:08:49.383493,0.31121795422568027,0.0,0.0,0.0,0.0,0.3048342531700448
2025/07/11/14:08:49.433966,0.31225441806467763,0.0,0.0,0.0,0.0,0.30182428894941343
2025/07/11/14:08:49.483441,0.31306351947788114,0.0,0.0,0.0,0.0,0.2994971313227103
2025/07/11/14:08:49.533782,0.3136430323367939,0.0,0.0,0.0,0.0,0.29784232971700414
2025/07/11/14:08:49.583586,0.313991372232252,0.0,0.0,0.0,0.0,0.2968524282992603
2025/07/11/14:08:49.633688,0.3141075907812811,0.0,0.0,0.0,0.0,0.29652295753992713
2025/07/11/14:08:49.683497,0.31399137223226103,0.0,0.0,0.0,0.0,0.29685242829925396
2025/07/11/14:08:49.733771,0.31364303233679836,0.0,0.0,0.0,0.0,0.2978423297169413
2025/07/11/14:08:49.783512,0.3130635194778811,0.0,0.0,0.0,0.0,0.29949713132269773
2025/07/11/14:08:49.833730,0.3122544180646689,0.0,0.0,0.0,0.0,0.30182428894945956
2025/07/11/14:08:49.883353,0.31121795422567583,0.0,0.0,0.0,0.0,0.304834253170093
2025/07/11/14:08:49.933807,0.30995700385226316,0.0,0.0,0.0,0.0,0.3085404780454635
2025/07/11/14:08:49.983421,0.3084751030640156,0.0,0.0,0.0,0.0,0.3129594269215615
2025/07/11/14:08:50.033822,0.30677646118569807,0.0,0.0,0.0,0.0,0.31811057078584454
2025/07/11/14:08:50.083726,0.3048659763407864,0.0,0.0,0.0,0.0,0.3240163732372915
2025/07/11/14:08:50.133598,0.3027492537798542,0.0,0.0,0.0,0.0,0.3307022543711387
2025/07/11/14:08:50.183682,0.3004326270697014,0.0,0.0,0.0,0.0,0.33819652376094367
2025/07/11/14:08:50.233643,0.2979231822711373,0.0,0.0,0.0,0.0,0.34653027016773097
2025/07/11/14:08:50.283331,0.29522878522671286,0.0,0.0,0.0,0.0,0.35573719253432345
2025/07/11/14:08:50.334032,0.29235811206167905,0.0,0.0,0.0,0.0,0.36585335316759354
2025/07/11/14:08:50.383512,0.28932068296817376,0.0,0.0,0.0,0.0,0.3769168297106552
2025/07/11/14:08:50.433639,0.28612689928917157,0.0,0.0,0.0,0.0,0.3889672375253212
2025/07/11/14:08:50.483510,0.2827880838395461,0.0,0.0,0.0,0.0,0.4020450884618078
2025/07/11/14:08:50.533942,0.27931652428869663,0.0,0.0,0.0,0.0,0.41619094578683535
2025/07/11/14:08:50.583331,0.2757255192735943,0.0,0.0,0.0,0.0,0.4314443284993073
2025/07/11/14:08:50.633964,0.2720294267031598,0.0,0.0,0.0,0.0,0.44784231180120976
2025/07/11/14:08:50.683803,0.26824371344138864,0.0,0.0,0.0,0.0,0.46541776480728714
2025/07/11/14:08:50.733802,0.2643850052050091,0.0,0.0,0.0,0.0,0.4841971627354421
2025/07/11/14:08:50.783564,0.2604711350682967,0.0,0.0,0.0,0.0,0.504197910376428
2025/07/11/14:08:50.833755,0.2565211884197653,0.0,0.0,0.0,0.0,0.5254251187717112
2025/07/11/14:08:50.883679,0.25255554155534576,0.0,0.0,0.0,0.0,0.5478677905985998
2025/07/11/14:08:50.934004,0.2485958903162474,0.0,0.0,0.0,0.0,0.571494395360113
2025/07/11/14:08:50.983688,0.24466526429829571,0.0,0.0,0.0,0.0,0.5962478572838785
2025/07/11/14:08:51.033566,0.24078802120096404,0.0,0.0,0.0,0.0,0.6220400412191464
2025/07/11/14:08:51.083530,0.23698981490262017,0.0,0.0,0.0,0.0,0.6487459085602656
2025/07/11/14:08:51.133760,0.23329752993456326,0.0,0.0,0.0,0.0,0.6761976281851527
2025/07/11/14:08:51.183246,0.2297391743124943,0.0,0.0,0.0,0.0,0.704179064599888
2025/07/11/14:08:51.233736,0.22634372235294847,0.0,0.0,0.0,0.0,0.7324212186236746
2025/07/11/14:08:51.282856,0.22314089938086706,0.0,0.0,0.0,0.0,0.7605993477538028
2025/07/11/14:08:51.333323,0.22016090138095057,0.0,0.0,0.0,0.0,0.788332615534849
2025/07/11/14:08:51.383161,0.21743404491712837,0.0,0.0,0.0,0.0,0.8151871724743757
2025/07/11/14:08:51.433253,0.2149903462401045,0.0,0.0,0.0,0.0,0.8406835084755272
2025/07/11/14:08:51.483700,0.21285903349064406,0.0,0.0,0.0,0.0,0.8643086929256981
2025/07/11/14:08:51.534131,0.2110680021380446,0.0,0.0,0.0,0.0,0.885533703850169
2025/07/11/14:08:51.583412,0.2096432308278599,0.0,0.0,0.0,0.0,0.9038354462244469
2025/07/11/14:08:51.633506,0.2086081818870268,0.0,0.0,0.0,0.0,0.9187223264231292
2025/07/11/14:08:51.683625,0.20798321680366855,0.0,0.0,0.0,0.0,0.9297614968257247
2025/07/11/14:08:51.733718,0.2077850608850656,0.0,0.0,0.0,0.0,0.9366052694192045
2025/07/11/14:08:51.783514,0.20802635192619415,0.0,0.0,0.0,0.0,0.9390138895039218
2025/07/11/14:08:51.833227,0.20871530440923552,0.0,0.0,0.0,0.0,0.9368719916856524
2025/07/11/14:08:51.883564,0.20985551346248738,0.0,0.0,0.0,0.0,0.9301966721446014
2025/07/11/14:08:51.933626,0.211445912254514,0.0,0.0,0.0,0.0,0.9191361261249273
2025/07/11/14:08:51.983526,0.21348088408836158,0.0,0.0,0.0,0.0,0.9039590288686019
2025/07/11/14:08:52.033894,0.21595051799174644,0.0,0.0,0.0,0.0,0.8850360307404962
2025/07/11/14:08:52.083251,0.21884098587119813,0.0,0.0,0.0,0.0,0.8628156527845346
2025/07/11/14:08:52.133182,0.22213501170874728,0.0,0.0,0.0,0.0,0.8377973468021718
2025/07/11/14:08:52.183228,0.2258123995519304,0.0,0.0,0.0,0.0,0.8105044816154521
2025/07/11/14:08:52.233786,0.2298505871633148,0.0,0.0,0.0,0.0,0.781459606146042
2025/07/11/14:08:52.283177,0.23422519551118298,0.0,0.0,0.0,0.0,0.7511636681006149
2025/07/11/14:08:52.333479,0.23891054977850323,0.0,0.0,0.0,0.0,0.7200801052516724
2025/07/11/14:08:52.383360,0.2438801541206053,0.0,0.0,0.0,0.0,0.6886240216640415
2025/07/11/14:08:52.433432,0.24910710901584499,0.0,0.0,0.0,0.0,0.6571561097215729
2025/07/11/14:08:52.483386,0.2545644659929736,0.0,0.0,0.0,0.0,0.6259806196356055
2025/07/11/14:08:52.533401,0.2602255193496255,0.0,0.0,0.0,0.0,0.5953465040690776
2025/07/11/14:08:52.583483,0.2660640380390213,0.0,0.0,0.0,0.0,0.5654508406961021
2025/07/11/14:08:52.633524,0.27205444324185907,0.0,0.0,0.0,0.0,0.5364437128486189
2025/07/11/14:08:52.683134,0.27817193842600973,0.0,0.0,0.0,0.0,0.508433862535465
2025/07/11/14:08:52.733548,0.2843925991563975,0.0,0.0,0.0,0.0,0.48149458466772943
2025/07/11/14:08:52.783499,0.29069342978407464,0.0,0.0,0.0,0.0,0.45566948125446627
2025/07/11/14:08:52.833570,0.29705239362481844,0.0,0.0,0.0,0.0,0.4309778251667076
2025/07/11/14:08:52.883636,0.30344842250305704,0.0,0.0,0.0,0.0,0.40741938856950993
2025/07/11/14:08:52.933502,0.30986141071149287,0.0,0.0,0.0,0.0,0.3849786706373058
2025/07/11/14:08:52.983859,0.31627219760765113,0.0,0.0,0.0,0.0,0.3636285152726039
2025/07/11/14:08:53.033815,0.32266254229104424,0.0,0.0,0.0,0.0,0.34333314629852274
2025/07/11/14:08:53.083354,0.3290150931080956,0.0,0.0,0.0,0.0,0.32405066936683474
2025/07/11/14:08:53.134081,0.3353133541293668,0.0,0.0,0.0,0.0,0.3057351006511822
2025/07/11/14:08:53.183547,0.3415416502369785,0.0,0.0,0.0,0.0,0.2883379856714304
2025/07/11/14:08:53.233712,0.3476850920430416,0.0,0.0,0.0,0.0,0.2718096699845701
2025/07/11/14:08:53.284166,0.3537295415238759,0.0,0.0,0.0,0.0,0.25610027896512794
2025/07/11/14:08:53.333808,0.3596615789877022,0.0,0.0,0.0,0.0,0.24116045789146814
2025/07/11/14:08:53.384257,0.3654684717862764,0.0,0.0,0.0,0.0,0.22694191700200722
2025/07/11/14:08:53.433696,0.37113814502134385,0.0,0.0,0.0,0.0,0.21339781969612215
2025/07/11/14:08:53.483459,0.37665915437647496,0.0,0.0,0.0,0.0,0.20048304598398572
2025/07/11/14:08:53.533777,0.38202066111680033,0.0,0.0,0.0,0.0,0.1881543578226448
2025/07/11/14:08:53.583505,0.38721240923455263,0.0,0.0,0.0,0.0,0.17637048818917891
2025/07/11/14:08:53.634045,0.39222470467412457,0.0,0.0,0.0,0.0,0.16509217163276754
