time,.linear.x,.linear.y,.linear.z,.angular.x,.angular.y,.angular.z
2025/07/11/14:09:50.608176,0.39222470467412457,0.0,0.0,0.0,0.0,0.16509217163276754
2025/07/11/14:09:50.658126,0.3970483965397775,0.0,0.0,0.0,0.0,0.1542821305781524
2025/07/11/14:09:50.708379,0.4016748601707581,0.0,0.0,0.0,0.0,0.14390502876154423
2025/07/11/14:09:50.758488,0.4060959819580948,0.0,0.0,0.0,0.0,0.13392740079416843
2025/07/11/14:09:50.808113,0.4103041457728499,0.0,0.0,0.0,0.0,0.12431756489870495
2025/07/11/14:09:50.858430,0.414292220876078,0.0,0.0,0.0,0.0,0.11504552428185921
2025/07/11/14:09:50.908143,0.4180535511836802,0.0,0.0,0.0,0.0,0.1060828613316161
2025/07/11/14:09:50.958501,0.42158194576567454,0.0,0.0,0.0,0.0,0.0974026278066422
2025/07/11/14:09:51.008375,0.4248716704655385,0.0,0.0,0.0,0.0,0.08897923337245399
2025/07/11/14:09:51.058573,0.4279174405333295,0.0,0.0,0.0,0.0,0.08078833419511643
2025/07/11/14:09:51.108214,0.43071441417500167,0.0,0.0,0.0,0.0,0.07280672279550657
2025/07/11/14:09:51.158293,0.4332581869282744,0.0,0.0,0.0,0.0,0.06501221996975995
2025/07/11/14:09:51.207971,0.4355447867841026,0.0,0.0,0.0,0.0,0.0573835692715617
2025/07/11/14:09:51.258563,0.43757066998126587,0.0,0.0,0.0,0.0,0.049900334311175173
2025/07/11/14:09:51.308168,0.4393327174093403,0.0,0.0,0.0,0.0,0.04254279894111214
2025/07/11/14:09:51.358194,0.44082823156339224,0.0,0.0,0.0,0.0,0.03529187025665414
2025/07/11/14:09:51.407952,0.4420549340011047,0.0,0.0,0.0,0.0,0.028128984231417967
2025/07/11/14:09:51.457951,0.4430109632604365,0.0,0.0,0.0,0.0,0.021036013726991723
2025/07/11/14:09:51.508176,0.44369487320292794,0.0,0.0,0.0,0.0,0.013995178555445461
2025/07/11/14:09:51.558471,0.4441056317538056,0.0,0.0,0.0,0.0,0.006988957229067724
2025/07/11/14:09:51.608328,0.4442426200176198,0.0,0.0,0.0,0.0,-1.047380211910525e-15
2025/07/11/14:09:51.658554,0.44410563175381806,0.0,0.0,0.0,0.0,-0.006988957229067724
2025/07/11/14:09:51.708257,0.44369487320292794,0.0,0.0,0.0,0.0,-0.013995178555443365
2025/07/11/14:09:51.758139,0.44301096326042394,0.0,0.0,0.0,0.0,-0.021036013726991723
2025/07/11/14:09:51.808451,0.44205493400109225,0.0,0.0,0.0,0.0,-0.02812898423142216
2025/07/11/14:09:51.858225,0.4408282315634048,0.0,0.0,0.0,0.0,-0.03529187025665309
2025/07/11/14:09:51.908056,0.4393327174093528,0.0,0.0,0.0,0.0,-0.0425427989411069
2025/07/11/14:09:51.957720,0.4375706699812656,0.0,0.0,0.0,0.0,-0.04990033431117832
2025/07/11/14:09:52.008084,0.43554478678409003,0.0,0.0,0.0,0.0,-0.057383569271567986
2025/07/11/14:09:52.057978,0.43325818692826223,0.0,0.0,0.0,0.0,-0.06501221996975366
2025/07/11/14:09:52.108235,0.43071441417500184,0.0,0.0,0.0,0.0,-0.07280672279550028
2025/07/11/14:09:52.157926,0.42791744053334146,0.0,0.0,0.0,0.0,-0.08078833419512062
2025/07/11/14:09:52.208305,0.4248716704655385,0.0,0.0,0.0,0.0,-0.08897923337246028
2025/07/11/14:09:52.257817,0.4215819457656747,0.0,0.0,0.0,0.0,-0.0974026278066464
2025/07/11/14:09:52.308403,0.4180535511836804,0.0,0.0,0.0,0.0,-0.1060828613316119
2025/07/11/14:09:52.358278,0.4142922208760776,0.0,0.0,0.0,0.0,-0.11504552428185083
2025/07/11/14:09:52.408596,0.4103041457728613,0.0,0.0,0.0,0.0,-0.12431756489870285
2025/07/11/14:09:52.458421,0.406095981958083,0.0,0.0,0.0,0.0,-0.13392740079417262
2025/07/11/14:09:52.508499,0.4016748601707581,0.0,0.0,0.0,0.0,-0.1439050287615453
2025/07/11/14:09:52.558249,0.3970483965397783,0.0,0.0,0.0,0.0,-0.15428213057815449
2025/07/11/14:09:52.608576,0.3922247046741238,0.0,0.0,0.0,0.0,-0.1650921716327686
2025/07/11/14:09:52.658173,0.38721240923455263,0.0,0.0,0.0,0.0,-0.17637048818918521
2025/07/11/14:09:52.708095,0.3820206611168008,0.0,0.0,0.0,0.0,-0.18815435782263643
2025/07/11/14:09:52.758143,0.3766591543764745,0.0,0.0,0.0,0.0,-0.20048304598397945
2025/07/11/14:09:52.808568,0.3711381450213332,0.0,0.0,0.0,0.0,-0.21339781969612426
2025/07/11/14:09:52.858311,0.36546847178628705,0.0,0.0,0.0,0.0,-0.22694191700200514
2025/07/11/14:09:52.908412,0.3596615789877022,0.0,0.0,0.0,0.0,-0.24116045789149745
2025/07/11/14:09:52.958265,0.35372954152388564,0.0,0.0,0.0,0.0,-0.25610027896511534
2025/07/11/14:09:53.008732,0.347685092043042,0.0,0.0,0.0,0.0,-0.27180966998454603
2025/07/11/14:09:53.058199,0.34154165023695976,0.0,0.0,0.0,0.0,-0.2883379856714429
2025/07/11/14:09:53.108893,0.3353133541293668,0.0,0.0,0.0,0.0,-0.30573510065118636
2025/07/11/14:09:53.158152,0.3290150931081041,0.0,0.0,0.0,0.0,-0.32405066936682847
2025/07/11/14:09:53.208533,0.32266254229105346,0.0,0.0,0.0,0.0,-0.3433331462985164
2025/07/11/14:09:53.257920,0.31627219760764225,0.0,0.0,0.0,0.0,-0.36362851527262907
2025/07/11/14:09:53.309138,0.3098614107114849,0.0,0.0,0.0,0.0,-0.38497867063730895
2025/07/11/14:09:53.358460,0.30344842250305704,0.0,0.0,0.0,0.0,-0.4074193885694764
2025/07/11/14:09:53.408358,0.29705239362482616,0.0,0.0,0.0,0.0,-0.4309778251667133
2025/07/11/14:09:53.458239,0.2906934297840906,0.0,0.0,0.0,0.0,-0.4556694812544919
2025/07/11/14:09:53.508689,0.28439259915639,0.0,0.0,0.0,0.0,-0.48149458466772777
2025/07/11/14:09:53.558192,0.2781719384259941,0.0,0.0,0.0,0.0,-0.5084338625354465
2025/07/11/14:09:53.608824,0.2720544432418663,0.0,0.0,0.0,0.0,-0.5364437128486127
2025/07/11/14:09:53.657937,0.2660640380390295,0.0,0.0,0.0,0.0,-0.5654508406961435
2025/07/11/14:09:53.708673,0.26022551934963223,0.0,0.0,0.0,0.0,-0.5953465040690923
2025/07/11/14:09:53.757933,0.2545644659929666,0.0,0.0,0.0,0.0,-0.6259806196355745
2025/07/11/14:09:53.808558,0.24910710901583122,0.0,0.0,0.0,0.0,-0.6571561097215616
2025/07/11/14:09:53.857783,0.24388015412061095,0.0,0.0,0.0,0.0,-0.6886240216640311
2025/07/11/14:09:53.908448,0.23891054977850892,0.0,0.0,0.0,0.0,-0.7200801052516763
2025/07/11/14:09:53.957923,0.2342251955111796,0.0,0.0,0.0,0.0,-0.7511636681006102
2025/07/11/14:09:54.008419,0.22985058716331147,0.0,0.0,0.0,0.0,-0.7814596061460307
2025/07/11/14:09:54.057916,0.2258123995519271,0.0,0.0,0.0,0.0,-0.8105044816154874
2025/07/11/14:09:54.108763,0.22213501170874395,0.0,0.0,0.0,0.0,-0.8377973468021884
2025/07/11/14:09:54.158436,0.21884098587120482,0.0,0.0,0.0,0.0,-0.8628156527845194
2025/07/11/14:09:54.208604,0.21595051799175652,0.0,0.0,0.0,0.0,-0.8850360307404705
2025/07/11/14:09:54.257989,0.21348088408835592,0.0,0.0,0.0,0.0,-0.9039590288686038
2025/07/11/14:09:54.308854,0.21144591225450388,0.0,0.0,0.0,0.0,-0.9191361261249567
2025/07/11/14:09:54.357989,0.20985551346249315,0.0,0.0,0.0,0.0,-0.9301966721445828
2025/07/11/14:09:54.408720,0.20871530440924008,0.0,0.0,0.0,0.0,-0.93687199168564
2025/07/11/14:09:54.457684,0.20802635192619062,0.0,0.0,0.0,0.0,-0.9390138895039171
2025/07/11/14:09:54.509084,0.20778506088506188,0.0,0.0,0.0,0.0,-0.9366052694191779
2025/07/11/14:09:54.557886,0.20798321680366708,0.0,0.0,0.0,0.0,-0.9297614968257347
2025/07/11/14:09:54.608598,0.2086081818870305,0.0,0.0,0.0,0.0,-0.9187223264231655
2025/07/11/14:09:54.657929,0.20964323082785613,0.0,0.0,0.0,0.0,-0.9038354462244573
2025/07/11/14:09:54.708914,0.21106800213804738,0.0,0.0,0.0,0.0,-0.8855337038501397
2025/07/11/14:09:54.757729,0.2128590334906465,0.0,0.0,0.0,0.0,-0.8643086929257086
2025/07/11/14:09:54.808456,0.21499034624009772,0.0,0.0,0.0,0.0,-0.840683508475523
2025/07/11/14:09:54.857770,0.21743404491713236,0.0,0.0,0.0,0.0,-0.8151871724743117
2025/07/11/14:09:54.908658,0.22016090138095418,0.0,0.0,0.0,0.0,-0.7883326155348993
2025/07/11/14:09:54.957839,0.22314089938087572,0.0,0.0,0.0,0.0,-0.7605993477539055
2025/07/11/14:09:55.008612,0.22634372235294503,0.0,0.0,0.0,0.0,-0.7324212186236442
2025/07/11/14:09:55.057914,0.22973917431248203,0.0,0.0,0.0,0.0,-0.7041790645997791
2025/07/11/14:09:55.108790,0.23329752993456704,0.0,0.0,0.0,0.0,-0.6761976281851757
2025/07/11/14:09:55.157817,0.2369898149026266,0.0,0.0,0.0,0.0,-0.6487459085603421
2025/07/11/14:09:55.208682,0.24078802120096698,0.0,0.0,0.0,0.0,-0.6220400412191212
2025/07/11/14:09:55.257746,0.24466526429828922,0.0,0.0,0.0,0.0,-0.596247857283867
2025/07/11/14:09:55.308907,0.24859589031623697,0.0,0.0,0.0,0.0,-0.5714943953601298
2025/07/11/14:09:55.357802,0.25255554155534876,0.0,0.0,0.0,0.0,-0.5478677905985977
2025/07/11/14:09:55.408787,0.2565211884197757,0.0,0.0,0.0,0.0,-0.5254251187716797
2025/07/11/14:09:55.457965,0.26047113506830866,0.0,0.0,0.0,0.0,-0.5041979103764113
2025/07/11/14:09:55.508797,0.2643850052049977,0.0,0.0,0.0,0.0,-0.484197162735484
2025/07/11/14:09:55.557976,0.26824371344136977,0.0,0.0,0.0,0.0,-0.4654177648072431
2025/07/11/14:09:55.608912,0.2720294267031716,0.0,0.0,0.0,0.0,-0.44784231180119927
2025/07/11/14:09:55.657975,0.27572551927360534,0.0,0.0,0.0,0.0,-0.4314443284994037
2025/07/11/14:09:55.708563,0.27931652428870085,0.0,0.0,0.0,0.0,-0.4161909457868207
2025/07/11/14:09:55.757945,0.28278808383954207,0.0,0.0,0.0,0.0,-0.40204508846176173
2025/07/11/14:09:55.808985,0.28612689928916346,0.0,0.0,0.0,0.0,-0.3889672375253233
2025/07/11/14:09:55.857892,0.2893206829681781,0.0,0.0,0.0,0.0,-0.376916829710651
2025/07/11/14:09:55.909160,0.2923581120616834,0.0,0.0,0.0,0.0,-0.3658533531675642
2025/07/11/14:09:55.958079,0.2952287852267088,0.0,0.0,0.0,0.0,-0.3557371925343214
2025/07/11/14:09:56.008692,0.29792318227114184,0.0,0.0,0.0,0.0,-0.3465302701678043
2025/07/11/14:09:56.057878,0.300432627069697,0.0,0.0,0.0,0.0,-0.3381965237609541
2025/07/11/14:09:56.108534,0.3027492537798412,0.0,0.0,0.0,0.0,-0.330702254371101
2025/07/11/14:09:56.157801,0.3048659763407951,0.0,0.0,0.0,0.0,-0.32401637323730614
2025/07/11/14:09:56.208648,0.3067764611857111,0.0,0.0,0.0,0.0,-0.31811057078583826
2025/07/11/14:09:56.257869,0.3084751030640157,0.0,0.0,0.0,0.0,-0.31295942692157197
2025/07/11/14:09:56.308750,0.3099570038522499,0.0,0.0,0.0,0.0,-0.3085404780454635
2025/07/11/14:09:56.357982,0.31121795422567594,0.0,0.0,0.0,0.0,-0.30483425317003854
2025/07/11/14:09:56.408760,0.31225441806467347,0.0,0.0,0.0,0.0,-0.30182428894942603
2025/07/11/14:09:56.457833,0.313063519477881,0.0,0.0,0.0,0.0,-0.29949713132272704
2025/07/11/14:09:56.508609,0.3136430323368028,0.0,0.0,0.0,0.0,-0.22362925083045476
2025/07/11/14:09:56.560052,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.611937,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.658685,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.711529,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.760334,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.811083,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.860568,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.912708,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:56.960510,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.012136,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.060585,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.112175,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.160470,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.212437,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.260639,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.311896,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.360322,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.412384,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.460444,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.511803,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.560666,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.612516,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.660419,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.712286,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.760343,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.812355,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.860370,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.911864,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:57.960384,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.012198,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.060388,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.111234,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.160339,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.211315,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.260448,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.312000,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.360801,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.410933,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.460102,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.510952,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.560270,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.611279,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.660426,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.710979,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.760027,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.811761,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.862679,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.912916,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:58.962415,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.012807,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.061803,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.112847,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.163053,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.211039,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.262058,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.311371,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.362387,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.411736,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.461657,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.511968,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.562539,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.612088,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.661936,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.711533,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.761562,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.811928,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.861379,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.912750,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:09:59.961783,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.012006,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.061739,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.112100,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.160701,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.212210,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.260706,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.311797,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.360587,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.411931,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.460610,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.512589,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.560551,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.612050,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.660671,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.712329,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.760249,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.811739,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.860566,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.911744,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:00.961462,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.011005,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.061515,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.110981,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.160434,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.212529,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.261934,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.312128,0.0,0.0,0.0,0.0,0.0,0.0
2025/07/11/14:10:01.361401,0.0,0.0,0.0,0.0,0.0,0.0
